#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modif. de crèdit,Crèdits totals consig.,ORN,Pagaments fets
4U052,1720,15300,Complement de dedicació especial,12651.26,,12651.26,12934.18,12934.18
4U053,4311,15300,Complement de dedicació especial,8688.68,,8688.68,8688.68,8688.68
4U054,1640,15300,Complement de dedicació especial,3339.0,,3339.0,3339.0,3339.0
9U002,9125,15300,Complemet de dedicació especial,2412.34,,2412.34,1206.17,1206.17
9U058,9125,15300,Especial dedicació,8732.08,,8732.08,8108.36,8108.36
9U059,2321,15300,Complemnt especial dedicacio,4617.48,,4617.48,4243.68,4243.68
9U060,2320,15300,Especial dedicació,8539.89,,8539.89,8550.63,8550.63
9U060,3370,15300,Especial dedicació,5414.89,,5414.89,4141.19,4141.19
,,,Incentius al rendiment,1113731.4,7355.84,1121087.24,1189208.44,1189207.25
1U063,2310,16000,Seguretat Social.,,,,,
1U063,2410,16000,Seguretat Social.,,8925.0,8925.0,,
2U017,9204,16000,Seguretat Social,13820.28,,13820.28,50516.61,50516.61
4U051,1320,16000,Seguretat Social,43841.88,,43841.88,,
1U001,9120,1600000,Seguretat social,155012.64,,155012.64,139204.06,139204.06
1U001,9120,1600001,Seguretat social alts càrrecs,63787.2,,63787.2,30509.92,30509.92
1U005,9120,1600001,Seguretat social alts càrrecs,,,,11636.4,11636.4
1U005,9202,1600001,Seguretat social,13769.28,,13769.28,12879.02,12879.02
4U042,9200,1600001,Seguretat social,13769.28,,13769.28,12879.02,12879.02
9U002,9125,1600001,Seguretat Social,13769.28,,13769.28,1717.21,1717.21
1U008,9121,1600002,Seguretat Social,13571.04,,13571.04,12453.06,12453.06
1U009,9121,1600002,Seguretat Social,11585.47,,11585.47,10489.27,10489.27
1U014,4330,1600002,Seguretat Social,13251.36,,13251.36,12147.08,12147.08
1U015,4330,1600002,Seguretat Social,39018.66,,39018.66,29644.32,29644.32
1U016,4310,1600002,Seguretat Social,19794.8,,19794.8,17882.59,17882.59
1U055,4320,1600002,Seguretat Social,9079.21,,9079.21,8226.12,8226.12
1U065,2410,1600002,Seguretat social personal funcionari,,,,3708.43,3708.43
2U013,9209,1600002,Seguretat social personal funcionari,,,,,
2U017,9204,1600002,Seguretat Social,80633.21,,80633.21,71154.74,71154.74
2U018,9205,1600002,Seguretat Social,45580.86,,45580.86,35992.11,35992.11
2U019,9250,1600002,Seguretat Social,71060.68,,71060.68,62647.64,62647.64
2U020,9203,1600002,Seguretat Social,10877.28,,10877.28,8157.96,8157.96
2U021,9207,1600002,Seguretat Social,11320.09,,11320.09,11097.08,11097.08
2U022,9203,1600002,Seguretat Social,72123.14,,72123.14,64084.36,64084.36
2U023,9203,1600002,Seguretat Social,13251.36,,13251.36,12147.08,12147.08
2U024,9320,1600002,Seguretat Social,20514.58,,20514.58,32930.4,32930.4
2U026,9320,1600002,Seguretat Social,16693.14,,16693.14,18647.67,18647.67
2U027,9201,1600002,Seguretat Social,47014.56,,47014.56,42383.94,42383.94
2U028,9201,1600002,Seguretat Social,7864.4,,7864.4,7145.66,7145.66
2U029,9310,1600002,Seguretat Social,36975.25,,36975.25,28562.58,28562.58
2U061,9204,1600002,Seguretat social,13531.92,,13531.92,12415.63,12415.63
2U067,9320,1600002,seguretat social,18536.84,,18536.84,,
3U031,9206,1600002,Seguretat social,10899.59,,10899.59,10168.02,10168.02
3U032,2310,1600002,Seguretat social personal funcionari,,,,10256.78,10256.78
3U032,3230,1600002,Seguretat social personal funcionari,,,,5376.36,5376.36
3U033,2310,1600002,Seguretat Social,36602.08,,36602.08,26614.99,26614.99
3U033,2330,1600002,Seguretat Social,23079.76,,23079.76,18883.79,18883.79
3U036,3200,1600002,Seguretat Social,22220.93,,22220.93,18937.96,18937.96
3U036,3230,1600002,Seguretat social personal funcionari,,,,,
3U039,3222,1600002,Seguretat Social,4266.64,,4266.64,,
3U040,3410,1600002,Seguretat social personal funcionari,,,,,
3U041,3320,1600002,SEguretat Social,49191.78,,49191.78,47744.01,47744.01
3U041,3340,1600002,Seguridad social,10218.94,,10218.94,9308.7,9308.7
3U041,3350,1600002,Seguretat social personal funcionari,,,,1972.85,1972.85
3U041,3380,1600002,Seguretat social personal funcionari,,,,,
4U042,1340,1600002,Seguretat social,9414.04,,9414.04,8755.64,8755.64
4U042,9200,1600002,Seguretat social,11888.68,,11888.68,8521.46,8521.46
4U043,1510,1600002,Seguretat Social,22976.62,,22976.62,20961.49,20961.49
4U044,1511,1600002,Seguretat Social,18913.13,,18913.13,14916.71,14916.71
4U045,1510,1600002,Seguretat Social,13086.47,,13086.47,11982.2,11982.2
4U045,1610,1600002,Seguretat Social,11328.27,,11328.27,9866.8,9866.8
4U046,1550,1600002,Seguretat Social,10877.28,,10877.28,9970.84,9970.84
4U049,1511,1600002,Seguretat social,13992.08,,13992.08,12802.02,12802.02
4U049,1550,1600002,Seguretat social personal funcionari,,,,,
4U049,9208,1600002,Seguretat Social,1409.1,,1409.1,,
4U050,1330,1600002,Seguretat Social,27849.71,,27849.71,25590.46,25590.46
4U051,1320,1600002,Seguretat Social,1032388.76,,1032388.76,970124.76,970124.76
4U052,1620,1600002,Seguretat Social,13903.68,,13903.68,12789.81,12789.81
4U052,9200,1600002,Seguretat social,13903.68,,13903.68,12782.42,12782.42
4U054,1640,1600002,Seguretat Social,19955.68,,19955.68,18069.0,18069.0
9U003,9125,1600002,Seguretat Social,11504.64,,11504.64,9006.13,9006.13
9U058,9125,1600002,Seguretat social,13251.36,,13251.36,12147.08,12147.08
9U059,9240,1600002,Seguretat social personal funcionari,,2874.04,2874.04,1105.38,1105.38
9U060,3370,1600002,Seguretat social personal funcionari,,4311.06,4311.06,2534.69,2534.69
1U005,4321,1600003,Seguretat Social,8530.32,,8530.32,7786.35,7786.35
1U005,9202,1600003,Seguretat social,9434.41,,9434.41,15194.08,15194.08
1U006,4321,1600003,Seguretat Social,34105.08,,34105.08,25392.04,25392.04
1U008,9121,1600003,Seguretat Social,19917.03,,19917.03,18178.9,18178.9
1U009,9121,1600003,Seguretat Social,54321.64,,54321.64,50303.94,50303.94
1U014,4330,1600003,Seguretat Social,29164.38,,29164.38,32517.76,32517.76
1U015,4330,1600003,Seguretat Social,52381.77,,52381.77,47127.32,47127.32
1U016,4310,1600003,Seguretat Social,19179.55,,19179.55,17440.92,17440.92
1U055,4320,1600003,Seguretat Social,13147.65,,13147.65,18533.29,18533.29
1U062,2410,1600003,Seguretat Social,53563.88,,53563.88,43595.61,43595.61
1U063,2410,1600003,Seguretat Social,21583.81,,21583.81,19539.55,19539.55
1U064,2410,1600003,Seguretat Social,43481.88,,43481.88,39322.76,39322.76
1U065,2410,1600003,Seguretat Social,9650.98,,9650.98,19595.72,19595.72
1U066,9261,1600003,Seguretat Social,119865.05,,119865.05,122997.18,122997.18
2U004,9204,1600003,Seguretat Social,43823.96,,43823.96,39818.36,39818.36
2U013,9209,1600003,Seguretat Social,21102.99,,21102.99,10701.35,10701.35
2U017,9204,1600003,Seguretat Social,17655.7,,17655.7,7012.22,7012.22
2U018,9205,1600003,Seguretat Social,137757.24,1023.64,138780.88,125073.69,125073.69
2U019,9250,1600003,Seguretat Social,132964.91,,132964.91,119181.64,119181.64
2U021,9207,1600003,Seguretat Social,36773.14,,36773.14,33689.22,33689.22
2U022,9203,1600003,Seguretat Social,51761.06,,51761.06,46879.69,46879.69
2U023,9203,1600003,Seguretat Social,25603.07,,25603.07,16578.7,16578.7
2U024,9320,1600003,Seguretat social personal laboral,,,,19270.73,19270.73
2U025,9320,1600003,Seguretat Social,38721.68,,38721.68,35814.17,35814.17
2U026,9320,1600003,Seguretat Social,10221.01,,10221.01,9380.1,9380.1
2U027,9201,1600003,Seguretat Social,16527.7,,16527.7,14963.23,14963.23
2U028,9201,1600003,Seguretat Social,22374.6,,22374.6,20345.63,20345.63
2U029,9310,1600003,Seguretat Social,6634.35,,6634.35,6054.25,6054.25
2U030,9310,1600003,Seguretat Social,31037.48,,31037.48,28370.76,28370.76
2U056,9207,1600003,Seguretat Social,26322.64,,26322.64,24758.65,24758.65
2U067,9320,1600003,Seguretat social,15877.51,,15877.51,,
3U031,9206,1600003,Seguretat social,64200.0,,64200.0,59411.9,59411.9
3U032,2310,1600003,Seguretat Social,21503.22,,21503.22,60381.19,60381.19
3U032,2330,1600003,Seguretat social personal laboral,,,,6817.94,6817.94
3U033,2310,1600003,Seguretat Social,270378.79,,270378.79,203307.38,203307.38
3U033,2321,1600003,Seguretat social personal laboral,,,,7481.16,7481.16
3U033,2330,1600003,Seguretat Social,82652.42,,82652.42,63138.0,63138.0
3U035,3130,1600003,Seguretat Social,60565.29,,60565.29,55643.95,55643.95
3U036,3200,1600003,Seguretat Social,166514.74,,166514.74,155341.33,155341.33
3U036,3230,1600003,Seguretat Social,52526.09,,52526.09,48207.16,48207.16
3U037,3210,1600003,Seguretat Social,179960.75,,179960.75,161026.07,161026.07
3U038,3221,1600003,Seguretat Social,164653.75,,164653.75,154578.74,154578.74
3U039,3222,1600003,Seguretat Social,221374.78,,221374.78,195766.93,195766.93
3U040,3410,1600003,Seguretat Social,32095.6,,32095.6,29374.11,29374.11
3U040,3420,1600003,Seguretat Social,29762.14,,29762.14,27082.72,27082.72
3U041,3320,1600003,Seguretat Social,19707.02,,19707.02,18237.61,18237.61
3U041,3340,1600003,Segureta Social,29906.64,,29906.64,27172.93,27172.93
3U041,3350,1600003,Seguretat Social,35174.08,,35174.08,29248.12,29248.12
3U041,3360,1600003,Seguretat Social,36724.1,,36724.1,30930.79,30930.79
3U041,3380,1600003,Seguretat Social,24621.92,,24621.92,22410.04,22410.04
4U042,1510,1600003,Seguretat Social,6634.35,,6634.35,5998.63,5998.63
4U042,1710,1600003,Seguretat social,6630.96,,6630.96,5995.55,5995.55
4U042,9200,1600003,Seguretat social,24952.68,,24952.68,38751.74,38751.74
4U043,1510,1600003,Seguretat Social,36382.17,,36382.17,32977.04,32977.04
4U044,1511,1600003,Seguretat Social,156655.53,,156655.53,142623.8,142623.8
4U045,1510,1600003,Seguretat Social,41788.11,,41788.11,37819.42,37819.42
4U046,9208,1600003,Seguretat Social,11981.45,,11981.45,11088.14,11088.14
4U047,1710,1600003,Seguretat Social,84479.53,,84479.53,76786.57,76786.57
4U049,1550,1600003,Seguretat Social,149633.87,,149633.87,129869.79,129869.79
4U049,1650,1600003,Seguretat social,10884.81,,10884.81,9872.5,9872.5
4U049,9208,1600003,Seguretat Social,142322.8,,142322.8,137322.09,137322.09
4U050,1330,1600003,Seguretat Social,54360.89,,54360.89,49767.98,49767.98
4U051,1320,1600003,Seguretat Social,34145.03,,34145.03,31580.23,31580.23
4U051,1340,1600003,Seguretat Social,13337.64,,13337.64,10111.59,10111.59
4U052,1620,1600003,Seguretat Social,23061.42,,23061.42,21041.9,21041.9
4U052,1720,1600003,Seguretat Social,36726.76,,36726.76,34167.19,34167.19
4U052,3132,1600003,Seguretat social,8839.99,,8839.99,8002.34,8002.34
4U053,4311,1600003,Seguretat Social,27603.87,,27603.87,27328.95,27328.95
4U054,1640,1600003,Seguretat Social,14812.8,,14812.8,12258.05,12258.05
4U057,1510,1600003,Seguretat Social,40447.92,,40447.92,36789.89,36789.89
9U002,9125,1600003,Seguretat Social,11981.45,,11981.45,5929.08,5929.08
9U059,2321,1600003,Seguretat social,40282.94,,40282.94,36645.22,36645.22
9U059,9240,1600003,Seguretat social,68097.14,,68097.14,62332.18,62332.18
9U059,9242,1600003,Seguretat social,22145.77,,22145.77,20171.62,20171.62
9U060,2320,1600003,Seguretat social,34844.13,,34844.13,31626.67,31626.67
9U060,3370,1600003,Seguretat social,24428.15,,24428.15,22261.48,22261.48
1U015,4330,1600004,Seguretat Social.,,,,,
1U063,2410,1600004,Seguretat Social,,94104.48,94104.48,84853.36,84853.36
1U063,2410,1600005,Seguretat social,17422.93,17091.36,34514.29,52992.93,52992.93
1U064,2410,1600005,Seguretat social programes,30740.03,,30740.03,32544.66,32544.66
1U065,2410,1600005,Seguretat social programes,17630.91,3772.32,21403.23,18975.31,18975.31
1U064,2410,1600006,Seguretat Social,,8024.28,8024.28,5451.83,5451.83
1U063,2410,1600007,Seguretat Social,,8023.8,8023.8,,
1U064,2410,1600008,Seguretat Social.,,17880.57,17880.57,20507.79,20507.79
1U064,2410,1600009,Seguretat Social,,8567.3,8567.3,12293.98,12293.98
1U005,4330,1600010,Seguretat Social.,,8016.72,8016.72,7690.21,7690.21
1U006,4321,1600010,Seguretat Social.,,9501.13,9501.13,9711.09,9711.09
1U006,9202,1600010,Seguretat Social.,,6509.66,6509.66,7586.92,7586.92
1U015,4330,1600010,Seguretat Social.,,388.92,388.92,,
1U006,4321,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
1U015,4330,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
1U064,2410,1600011,Seguretat Social.,,802.5,802.5,321.0,321.0
2U017,9204,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
2U018,9205,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
2U022,9203,1600011,Seguretat Social.,,7500.55,7500.55,2872.54,2872.54
2U024,9320,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
3U033,2330,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
4U044,1511,1600011,Seguretat Social.,,1500.11,1500.11,589.24,589.24
4U045,1510,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
4U047,1710,1600011,Seguretat Social.,,4268.81,4268.81,1757.54,1757.54
4U049,9208,1600011,Seguretat Social.,,8152.21,8152.21,3260.81,3260.81
4U052,1720,1600011,Seguretat Social.,,1337.71,1337.71,525.45,525.45
9U059,2321,1600011,Seguretat Social.,,1605.0,1605.0,642.0,642.0
2U018,9205,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
2U029,9310,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
3U033,2310,1610401,Indemnització per jubilació o invalidessa,,,,8687.18,8687.18
4U049,1511,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U049,9208,1610401,Indemnització per jubilació o invalidessa,,,,8687.18,8687.18
4U051,1320,1610401,Indemnització per jubilació o invalidessa,,,,33357.93,13030.77
4U051,1340,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
2U017,9204,16200,Ajuts per la formacio,0.12,5500.0,5500.12,,
2U017,9204,16204,Ajuts socials,111983.16,-38963.56,73019.6,,
2U017,9204,1620400,Acció social.,,,,27792.89,27792.89
1U001,9120,16209,Altres despeses socials: garantització salari,,,,470.59,470.59
1U005,9120,16209,Altres despeses socials: garantització salari,,,,1973.65,1973.65
1U005,9202,16209,Altres despeses socials: garantització salari,,,,2550.38,2550.38
1U006,4321,16209,Altres despeses socials: garantització salari,,,,4372.02,4372.02
1U008,9121,16209,Altres despeses socials: garantització salari,,,,809.75,809.75
1U009,9121,16209,Altres despeses socials: garantització salari,,,,837.85,837.85
1U014,4330,16209,Altres despeses socials: garantització salari,,,,637.87,637.87
1U015,4330,16209,Altres despeses socials: garantització salari,,,,751.03,751.03
1U055,4320,16209,Altres despeses socials: garantització salari,,,,1237.04,1237.04
1U062,2410,16209,Altres despeses socials: garantització salari,,,,546.08,546.08
1U063,2410,16209,Altres despeses socials: garantització salari,,,,3093.96,2688.87
1U064,2410,16209,Altres despeses socials: garantització salari,,,,3177.13,3177.13
1U065,2410,16209,Altres despeses socials: garantització salari,,,,1747.12,1747.12
1U066,9261,16209,Altres despeses socials: garantització salari,,,,4912.22,4912.22
2U004,9204,16209,Altres despeses socials: garantització salari,,,,1140.29,1140.29
2U014,4330,16209,Altres despeses socials: garantització salari,,,,,
2U017,9204,16209,Altres despeses socials: garantització salari,,,,453.0,453.0
2U018,9205,16209,Altres despeses socials: garantització salari,,,,2556.65,2556.65
2U019,9250,16209,Altres despeses socials: garantització salari,,,,9549.38,9444.96
2U021,9207,16209,Altres despeses socials: garantització salari,,,,2253.32,2253.32
2U022,9203,16209,Altres despeses socials: garantització salari,,,,27489.8,27489.8
2U023,9203,16209,Altres despeses socials: garantització salari,,,,594.24,594.24
2U024,9320,16209,Altres despeses socials: garantització salari,,,,2591.3,2591.3
2U027,9201,16209,Altres despeses socials: garantització salari,,,,12582.8,12582.8
2U028,9201,16209,Altres despeses socials: garantització salari,,,,825.99,825.99
2U056,9207,16209,Altres despeses socials: garantització salari,,,,247.55,247.55
3U031,9206,16209,Altres despeses socials: garantització salari,,,,39.26,39.26
3U032,2310,16209,Altres despeses socials: garantització salari,,,,846.49,846.49
3U032,2330,16209,Altres despeses socials: garantització salari,,,,559.67,559.67
3U032,3230,16209,Altres despeses socials: garantització salari,,,,162.87,162.87
3U033,2310,16209,Altres despeses socials: garantització salari,,,,6239.97,6239.97
3U033,2321,16209,Altres despeses socials: garantització salari,,,,611.3,611.3
3U033,2330,16209,Altres despeses socials: garantització salari,,,,1750.9,1750.9
3U035,3130,16209,Altres despeses socials: garantització salari,,,,653.06,653.06
3U036,3200,16209,Altres despeses socials: garantització salari,,,,2849.19,2849.19
3U036,3230,16209,Altres despeses socials: garantització salari,,,,311.69,311.69
3U037,3210,16209,Altres despeses socials: garantització salari,,,,3251.6,3251.6
3U038,3221,16209,Altres despeses socials: garantització salari,,,,2359.96,2359.96
3U039,3222,16209,Altres despeses socials: garantització salari,,,,1265.52,1265.52
3U041,3320,16209,Altres despeses socials: garantització salari,,,,733.78,733.78
3U041,3350,16209,Altres despeses socials: garantització salari,,,,521.03,521.03
3U041,3380,16209,Altres despeses socials: garantització salari,,,,242.66,242.66
4U042,1510,16209,Altres despeses socials: garantització salari,,,,76.16,76.16
4U042,9200,16209,Altres despeses socials: garantització salari,,,,3121.98,3121.98
4U043,1510,16209,Altres despeses socials: garantització salari,,,,342.36,342.36
4U044,1511,16209,Altres despeses socials: garantització salari,,,,4158.71,4158.71
4U045,1510,16209,Altres despeses socials: garantització salari,,,,256.87,256.87
4U045,1610,16209,Altres despeses socials: garantització salari,,,,402.05,402.05
4U047,1710,16209,Altres despeses socials: garantització salari,,,,1035.41,1035.41
4U049,1550,16209,Altres despeses socials: garantització salari,,,,8016.4,8016.4
4U049,1650,16209,Altres despeses socials: garantització salari,,,,108.81,108.81
4U049,9208,16209,Altres despeses socials: garantització salari,,,,2996.13,2996.13
4U050,1330,16209,Altres despeses socials: garantització salari,,,,509.12,509.12
4U051,1320,16209,Altres despeses socials: garantització salari,,,,37879.49,37879.49
4U052,1720,16209,Altres despeses socials: garantització salari,,,,192.89,192.89
4U052,3132,16209,Altres despeses socials: garantització salari,,,,421.48,421.48
9U059,2321,16209,Altres despeses socials: garantització salari,,,,1132.68,1132.68
9U059,9240,16209,Altres despeses socials: garantització salari,,,,194.44,194.44
9U060,2320,16209,Altres despeses socials: garantització salari,,,,590.16,590.16
9U060,3370,16209,Altres despeses socials: garantització salari,,,,2687.12,2687.12
2U017,9204,16400,Complement familiar.,,,,27730.5,27730.5
,,,"Quotes, prestacions i despeses socials a càrrec de l'ocupador",6214217.7,200081.58,6414299.28,6066352.9,6045516.23
,,,1. DESPESES DE PERSONAL,26991544.2,569591.11,27561135.31,26494020.29,26455024.14
2U020,9203,20200,Arrendament edificis i altres construccions,340753.42,,340753.42,310169.18,277819.2
3U035,3130,20200,Arrendament d'edificis i altres construccions,,,,302.5,302.5
2U020,9203,2020013,Arrendament d'edificis i altres construccions,,,,2967.96,2967.96
1U008,9121,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,629.2,629.2
1U016,4310,20300,"Arrendament de maquinària, instal.lacions i utillatge",30800.0,,30800.0,40403.6,27941.17
1U055,3301,20300,"Arrendament de maquinària, instal.lacions i utillatge",500.0,,500.0,736.82,736.82
1U062,2410,20300,"Arrendament maquinària, instal.lacions i utillatge",32600.0,,32600.0,12865.19,11804.16
2U021,9207,20300,"Arrendament de maquinària, instal.lacions i utillatge",97000.0,,97000.0,57605.77,32737.61
3U033,2310,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,161.83,161.83
3U035,3130,20300,"Arrendament, maquinaria instal·lacions i utillatge",,,,609.54,
3U036,3200,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,10000.0,,10000.0,5931.15,4680.91
3U040,3420,20300,"Arrendament de maquinària, instal.lacions i utillatge",165000.0,,165000.0,158739.25,157085.19
3U041,3350,20300,arrendament maquinària instal·lacions i utillatge,,,,6238.16,4812.78
3U041,3380,20300,"Arrendament de maquinaria, instal·lacions i utillatge",,,,10890.0,10890.0
4U046,9208,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,950.33,950.33
4U051,1340,20300,"Arrendament de maquinaria, instal·lacions i utillatge",,,,3523.3,3523.3
4U052,3132,20300,"Arrendament de maquinànira, instal·lacions i utillatge",,,,265.67,
4U053,4311,20300,"Arrendament de maquinària, instal.lacions i utillatge",7000.0,5000.0,12000.0,3607.5,3607.5
9U059,9240,20300,"Arrendament de maquinària, instal.lacions i utillatge",300000.0,-23916.49,276083.51,45324.69,43557.28
9U059,9242,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,8840.0,,8840.0,4545.74,4545.74
1U062,2410,2030001,Repografia (Cofinançada pel FSE).,,10000.0,10000.0,6782.82,6782.82
1U062,2410,2030013,Reprografia (Cofinançada pel FSE),,,,218.51,218.51
3U041,3360,2030013,arrendament maquinaria instal·lacions i utillatge,,,,3823.6,3823.6
2U018,9205,20400,Arrendament de material de transport,5256.0,,5256.0,5255.16,5255.16
3U041,3380,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,,,,423.5,423.5
4U047,1710,20400,Arrendament de material de transport,16393.08,,16393.08,34526.59,18475.49
4U049,1550,20400,Arrendament de material de transport,27000.0,,27000.0,6088.08,3141.61
4U051,1320,20400,Arrendament de material de transport,146942.0,-42100.0,104842.0,77799.02,70753.85
1U016,4310,20500,Arrendaments de mobiliari i estris,3000.0,,3000.0,1544.27,1043.63
3U040,3410,20500,Arrendaments de mobiliari i estris,,,,542.44,
3U040,9240,20500,Arrendaments de mobiliari i estris,,,,,
4U042,9200,20500,Arrendaments de mobiliari i estris,3009.15,,3009.15,1019.75,1019.75
4U051,1320,20500,Arrendament de mobiliari i béns,3400.0,,3400.0,152.46,
9U059,9240,20500,Arrendament de mobiliari i altres,36000.0,55945.0,91945.0,136767.79,131213.0
9U059,9242,20500,Arrendaments de mobiliari i estris,15000.0,,15000.0,14434.91,13792.97
9U059,9240,2050013,Arrendaments de mobiliari i estris,,,,415.03,415.03
2U018,9205,20600,Arrendament d'equips per a processos d'informació,63540.0,,63540.0,39176.05,31216.79
3U038,3221,20600,Arrendament d'equips per a processos d'informació,20235.0,-13370.01,6864.99,4030.54,4030.54
4U051,1320,20600,ARREN. EQUIPS PROCES. D'INFORM. RENTING EQUIPS XARXA RESCAT,,3503.0,3503.0,,
1U064,2410,2060001,Arrendaments equips inform (Cofinançada pel FSE),,20970.0,20970.0,,
2U018,9205,20800,Lloguer d'altre material,2865.0,,2865.0,,
9U060,3370,20900,Cànons,850.0,,850.0,,
,,,Arrendaments i cànons,1335983.65,16031.5,1352015.15,999467.9,880359.73
1U066,9261,21000,"Reparacions, manteniment i conservació de maquinaria, instal",,,,107.53,107.53
3U040,3420,21000,INFRAESTRUCTURA I BENS NATURALS,,,,726.0,
4U046,1650,21000,"Reparacions, manteniiment i conservació",890542.06,,890542.06,346857.22,297151.29
4U047,1710,21000,"Reparacions, manteniment i conservació d'infraestructures i",1046674.69,181900.0,1228574.69,966809.66,819709.78
4U049,1650,21000,"Reparacions, manteniiment i conservació",,,,637386.38,607912.39
4U050,1330,21000,"Reparacions, manteniment i conservació d'infraestructures i",191569.26,,191569.26,88110.49,65555.56
4U052,1720,21000,"Reparacions, manteniment i conservació d'infraestructures i",123905.0,,123905.0,53424.59,53253.68
4U052,3132,21000,"Reparacions, manteniment i conservació",,,,14524.79,
4U047,1710,2100002,"Reparacions, manteniment i conservació. Barris al dia II",,,,,
4U049,1550,2100002,"Reparacions, manteniment i conservació. Barris al dia II",,,,132228.55,59970.02
1U006,4321,21200,"Reparacions, manteniment i conservació d'edificis i altres",,,,,
2U013,9209,21200,"Reparacions, manteniment i conservació d'edificis i altres c",800.0,,800.0,,
2U024,9320,21200,"Reparacions, manteniment i conservació d'edificis i altres",500.0,,500.0,,
3U033,2310,21200,"Reparacions, manteniment i conservació d'edificis i altres c",10000.0,,10000.0,,
3U036,3230,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,3611.3,
3U040,3420,21200,"Reparacions, manteniment i conservació d'edificis i altres c",30000.0,4000.0,34000.0,39638.0,17584.24
4U045,9208,21200,"Reparacions, manteniment i conservació d'edificis i altres",,6000.0,6000.0,,
4U046,9208,21200,"Reparacions, manteniment i conservació d'edificis i altres c",104873.0,77114.8,181987.8,74127.87,37770.96
4U053,4311,21200,"Reparacions, manteniment i conservació d'edificis i altres c",,,,15648.01,
4U054,1640,21200,"Reparacions, manteniment i conservació d'edificis i altres c",14000.0,,14000.0,1446.2,1423.56
3U041,3350,2120013,"reparacions, manteniment i conservació d'edificis i altres c",,,,139.15,139.15
1U066,9261,21300,"Reparacions, mantiment i conservació de maquinaria, instal",,,,569.87,116.12
2U013,9209,21300,"Reparacions, manteniment i conservació de maquinària, instal",43710.0,,43710.0,24551.54,24551.54
2U018,9205,21300,"Reparacions, manteniment i conservació de maquinària, instal",41480.0,,41480.0,2539.49,2539.49
2U021,9207,21300,"Reparacions, manteniment i conservació de maquinària, instal",2000.0,,2000.0,3130.35,3095.57
3U036,3230,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,211.75,211.75
3U037,3210,21300,"Reparacions, manteniment i conservació de maquinària, instal",,,,107.33,107.33
3U038,3221,21300,"Reparacions, manteniment i conservació de maquinària, instal",11645.0,-2528.01,9116.99,,
3U039,3222,21300,"Reparacions, manteniment i conservació de maquinària, instal",4400.0,-365.19,4034.81,1407.23,1407.23
3U040,3420,21300,"Reparacions i manteniment de maquinària, instal.lacions tècn",5000.0,,5000.0,3618.32,2011.44
4U042,9200,21300,"reparacions,manteniment, i conservació de maquinaria, instal",,,,284.65,284.65
4U044,1511,21300,"Reparacions, manteniment i conservació de maquinària, instal",750.0,,750.0,484.8,
4U046,9208,21300,"Reparacions, manteniment i conservació de maquinària, instal",574872.78,201515.88,776388.66,602668.93,320894.47
4U047,1710,21300,"Reparacions, manteniment i conservació de maquinària, instal",7000.0,,7000.0,12194.22,8291.13
4U049,1550,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,81.07,81.07
4U051,1320,21300,"Reparacions, manteniment i conservació de maquinària, instal",2000.0,,2000.0,7993.16,364.11
4U051,1340,21300,"Reparacions, manteniment i conservació de maquinària, instal",10500.0,,10500.0,46545.07,2773.32
4U053,4311,21300,"Reparacions, manteniment i conservació de maquinària, instal",1279.37,,1279.37,4589.89,4589.89
4U054,1640,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,616.28,616.28
9U059,9240,21300,"Reparacions, manteniment maquinària instal·lacions i utilla.",,,,3969.18,3969.18
3U039,3222,2130013,"reparacions, manteniment i conservació de maquinaria, instal",,,,197.0,197.0
4U046,9208,2130013,"reparacions, manteniment i conservació de maquinaria, instal",,,,3308.91,3308.91
1U066,9261,21400,"Reparacions, manteniment, conservació d'elements transport",1000.0,,1000.0,621.27,621.27
2U019,9250,21400,"Reparacions, manteniment i conservació d'elements de transpo",2500.0,,2500.0,1847.93,1807.03
3U033,2330,21400,Material de transport,,,,331.72,331.72
