#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modif. de crèdit,Crèdits totals consig.,ORN,Pagaments fets
3U041,3360,13000,Retribucions bàsiques,32802.31,-5774.08,27028.23,23422.02,23422.02
3U041,3380,13000,Retribucions bàsiques,47719.9,,47719.9,37705.3,37705.3
4U042,1500,13000,Retribucions bàsiques,24787.62,,24787.62,24607.0,24607.0
4U042,9200,13000,Retribucions bàsiques.,50407.36,1188.44,51595.8,44675.29,44675.29
4U043,1512,13000,Retribucions bàsiques,41686.36,,41686.36,40377.38,40377.38
4U044,1511,13000,Retribucions bàsiques,220768.52,,220768.52,178307.82,178307.82
4U044,1514,13000,Retribucions bàsiques,55319.72,,55319.72,54898.67,54898.67
4U045,1513,13000,Retribucions bàsiques,61748.62,,61748.62,56952.11,56952.11
4U046,9208,13000,Remuneracions bàsiques,14030.77,,14030.77,14030.77,14030.77
4U047,1710,13000,Retribucions bàsiques,101107.62,-6207.98,94899.64,86891.56,86891.56
4U049,1552,13000,Retribucions bàsiques,140401.28,,140401.28,138076.54,138076.54
4U049,9208,13000,Retribucions bàsiques,92440.98,,92440.98,81297.71,81297.71
4U050,1551,13000,Retribucions bàsiques,55562.4,,55562.4,55249.55,55249.55
4U051,1320,13000,Retribucions bàsiques,36257.1,,36257.1,35899.99,35899.99
4U051,1340,13000,RETRIBUCIONS BASIQUES,16434.46,,16434.46,16434.46,16434.46
4U052,1620,13000,Retribucions bàsiques,28265.72,,28265.72,28261.84,28261.84
4U052,1720,13000,Retribucions bàsiques,49407.52,-7257.48,42150.04,45902.92,45902.92
4U053,4311,13000,Retribucions bàsiques,27305.1,,27305.1,21021.07,20748.69
4U054,1640,13000,RETRIBUCIONS BASIQUES,9659.86,,9659.86,9659.86,9659.86
4U057,1513,13000,Retribucions bàsiques.,,,,30486.04,30486.04
9U002,9125,13000,Retribucions bàsiques,12627.6,,12627.6,12625.07,12625.07
9U004,9125,13000,Retribucions bàsiques,16909.64,,16909.64,,
1U005,4321,13002,Altres remuneracions.,,,,17167.03,17167.03
1U005,9202,13002,Altres remuneracions.,15344.98,4343.59,19688.57,15341.93,15341.93
1U006,4321,13002,Altres remuneracions,118419.28,-3361.06,115058.22,56449.0,56449.0
1U007,9121,13002,Altres remuneracions,36877.68,,36877.68,,
1U008,9121,13002,Altres remuneracions.,,,,30363.82,30363.82
1U009,9121,13002,Altres remuneracions,56660.38,,56660.38,56523.99,56523.99
1U009,9261,13002,Altres remuneracions.,,,,10511.75,10511.75
1U010,9122,13002,Altres remuneracions,33403.58,,33403.58,,
1U010,9240,13002,Altres remuneracions,19920.04,,19920.04,,
1U010,9241,13002,Altres remuneracions,63784.42,,63784.42,,
1U011,2320,13002,Altres remuneracions,65656.08,,65656.08,,
1U012,3370,13002,Altres remuneracions,55180.44,,55180.44,,
1U014,2410,13002,Altres remuneracions.,,,,419.13,419.13
1U014,4390,13002,Altres remuneracions,42295.96,,42295.96,44081.94,44081.94
1U015,2410,13002,Altres remuneracions.,,,,6491.11,6491.11
1U015,4330,13002,Altres remuneracions,13979.0,,13979.0,26114.41,26114.41
1U016,4310,13002,Altres remuneracions,34580.98,,34580.98,34017.12,34017.12
1U055,4320,13002,Altres remuneracions,50677.62,,50677.62,27899.17,27899.17
1U059,2310,13002,Altres remuneracions.,,7749.01,7749.01,80050.62,80050.62
1U059,2321,13002,Altres remuneracions.,,,,16707.25,16707.25
1U059,9122,13002,Altres remuneracions.,,,,33312.7,33312.7
1U059,9240,13002,Altres remuneracions.,,,,22205.29,22205.29
1U059,9241,13002,Altres remuneracions.,,,,51036.34,51036.34
1U059,9242,13002,Altres remuneracions.,,,,11123.84,11123.84
1U060,2320,13002,Altres remuneracions.,,,,59369.15,59369.15
1U060,3370,13002,Altres remuneracions.,,,,33285.0,33285.0
1U062,2410,13002,Altres remuneracions.,,,,37301.0,37301.0
1U063,2410,13002,Altres remuneracions.,,,,18354.93,18354.93
1U064,2410,13002,Altres remuneracions.,,,,56682.3,56682.3
1U065,2410,13002,Altres remuneracions.,,,,11198.88,11198.88
1U066,9261,13002,Altres remuneracions.,,,,81893.06,81893.06
2U004,2410,13002,Altres remuneracions.,,,,7134.89,7134.89
2U004,9125,13002,Altres remuneracions.,,,,37591.81,37591.81
2U013,9209,13002,Altres remuneracions,21566.72,,21566.72,21492.19,21492.19
2U017,9204,13002,Altres remuneracions,72811.98,,72811.98,39206.98,39206.98
2U018,9205,13002,Altres remuneracions,258331.67,,258331.67,248845.7,248042.23
2U019,9250,13002,Altres remuneracions,259162.27,,259162.27,217870.27,217870.27
2U021,9207,13002,Altres remuneracions,70181.76,,70181.76,63846.81,63846.81
2U022,9203,13002,Altres remuneracions,88042.22,,88042.22,87745.98,87745.98
2U023,9203,13002,Altres remuneracions,69443.18,-17167.03,52276.15,41301.43,41301.43
2U024,9320,13002,Altres remuneracions,26569.76,,26569.76,25826.95,25826.95
2U025,9320,13002,Altres remuneracions,67351.2,,67351.2,67337.86,67337.86
2U026,9320,13002,Altres remuneracions.,,,,5976.76,5976.76
2U027,9201,13002,Altres remuneracions,42697.34,,42697.34,39657.68,39657.68
2U028,9201,13002,Altres remuneracions,40994.94,,40994.94,40920.43,40920.43
2U029,9310,13002,Altres remuneracions,11890.62,,11890.62,11888.27,11888.27
2U030,9310,13002,Altres remuneracions,66136.98,,66136.98,57648.58,57648.58
2U056,9207,13002,Altres remunercaions,39939.48,,39939.48,38501.66,38501.66
3U031,9206,13002,Altres remuneracions.,126619.08,3239.34,129858.42,98610.02,98610.02
3U032,2310,13002,Altres remuneracions,31740.24,14367.08,46107.32,39096.69,39096.69
3U033,2311,13002,Altres remuneracions,345644.03,,345644.03,360808.43,360808.43
3U033,2321,13002,Altres remuneracions,14089.74,,14089.74,14186.13,14186.13
3U033,2330,13002,Altres remuneracions,191476.32,7852.99,199329.31,194228.32,194228.32
3U034,2310,13002,Altres remuneracions,78658.02,,78658.02,,
3U034,2321,13002,Altres remuneracions,19516.98,,19516.98,,
3U035,3130,13002,Altres remuneracions,104392.12,,104392.12,105489.22,105489.22
3U036,3200,13002,Altres remuneracions,377148.34,8812.47,385960.81,390112.95,390112.95
3U036,3230,13002,Altres remuneracions,18031.02,,18031.02,18031.02,18031.02
3U037,3213,13002,Altres remuneracions,300724.07,,300724.07,276626.91,276626.91
3U038,3221,13002,Altres remuneracions,255112.89,,255112.89,246526.45,246390.83
3U039,3222,13002,Altres remuneracions,339005.08,,339005.08,331817.86,331817.86
3U040,3410,13002,Altres remuneracions,35960.4,,35960.4,35760.0,35760.0
3U040,3420,13002,Altres remuneracions,84196.56,,84196.56,83403.24,83403.24
3U041,3320,13002,Altres remuneracions,24650.64,,24650.64,19036.81,19036.81
3U041,3340,13002,retribucions complemntaries,88155.2,,88155.2,99002.23,99002.23
3U041,3350,13002,Altres remuneracions,56020.02,,56020.02,54195.9,54195.9
3U041,3360,13002,Altres remuneracions,54634.68,-7749.01,46885.67,41956.22,41956.22
3U041,3380,13002,Altres remuneracions,68686.66,,68686.66,53438.69,53438.69
4U042,1500,13002,Altres remuneracions,36995.0,,36995.0,36793.13,36793.13
4U042,9200,13002,Altres remuneracions.,81531.66,2338.97,83870.63,70215.76,70215.76
4U043,1512,13002,Altres remuneracions,64333.36,,64333.36,62775.66,62775.66
4U044,1511,13002,Altres remuneracions,305984.98,,305984.98,236547.95,236547.95
4U044,1514,13002,Altres remuneracions,69240.22,,69240.22,69253.55,69253.55
4U045,1513,13002,Altres remuneracions,71545.88,,71545.88,65694.82,65694.82
4U046,9208,13002,Altres remuneracions,24141.2,,24141.2,24054.92,24054.92
4U047,1710,13002,Altres remuneracions,173693.66,-8425.82,165267.84,150224.9,150224.9
4U049,1552,13002,Altres remuneracions,315308.28,,315308.28,310067.19,310067.19
4U049,9208,13002,Altres remuneracions,210933.82,,210933.82,187958.03,187958.03
4U050,1551,13002,Altres remuneracions,98446.6,,98446.6,98010.85,98010.85
4U051,1320,13002,Altres remuneracions,64639.82,,64639.82,64368.76,64368.76
4U051,1340,13002,ALTRES REMUNERACIONS,22864.38,,22864.38,22864.38,22864.38
4U052,1620,13002,Altres remuneracions,40609.38,,40609.38,40542.18,40542.18
4U052,1720,13002,Altres remuneracions,73579.24,-10191.96,63387.28,69410.65,69410.65
4U053,4311,13002,Altres remuneracions,56563.22,,56563.22,45601.75,45162.17
4U054,1640,13002,ALTRES REMUNERACIONS,15822.52,,15822.52,15822.52,15822.52
4U057,1513,13002,Altres remuneracions.,,,,55329.74,55329.74
9U002,9125,13002,Altres remuneracions,22385.02,,22385.02,22306.09,22306.09
9U004,9125,13002,Altres remuneracions,18382.28,,18382.28,,
2U017,9204,1300201,Liquidació vacances personal laboral,5245.48,,5245.48,,
3U036,3200,1300201,Liquidació vacances personal laboral,,,,39.52,39.52
3U037,3213,1300201,Liquidació vacances personal laboral,,,,1189.32,713.8
3U039,3222,1300201,Liquidació vacances personal laboral,,,,347.35,347.35
4U053,4311,1300201,Liquidació vacances personal laboral,,,,1341.12,1341.12
1U059,2310,1300202,Altres remuneracions.,,,,2616.82,2616.82
1U063,2410,1300202,Altres remuneracions.,,,,1829.38,1829.38
1U064,2410,1300202,Altres remuneracions.,,,,2251.59,2149.97
1U065,2410,1300202,Altres remuneracions.,,,,949.16,639.81
2U017,9204,1300202,Indemnitzacions laborals,15999.96,,15999.96,,
3U036,3200,1300202,Altres remuneracions.,,,,4526.81,4526.81
3U037,3213,1300202,Altres remuneracions.,,,,8361.52,8361.52
3U038,3221,1300202,Indemnitzacions personal laboral,,3264.64,3264.64,3477.96,3477.96
3U039,3222,1300202,Altres remuneracions.,,,,19.4,19.4
4U049,9208,1300202,Altres remuneracions.,,,,1174.58,1174.58
4U054,1640,1300202,Altres remuneracions.,,,,29.81,29.81
1U005,4330,1310000,Laboral temporal.,,,,125.94,
1U063,2410,1310000,Laboral temporal.,,,,3776.93,
,,,Personal laboral,10369401.43,430125.89,10799527.32,10259465.97,10252891.57
2U017,9204,14301,Retribucions per substitucions,18000.0,,18000.0,,
2U019,9250,14301,Retribucions per substitucions,,,,34256.34,34256.34
3U033,2311,14301,Retribucions per substitucions,,,,26497.73,26497.73
3U036,3200,14301,Retribucions per substitucions,,,,2102.59,2102.59
3U037,3213,14301,Retribucions per substitucions,,,,23696.75,22394.96
3U039,3222,14301,Retribucions per substitucions,,,,10047.88,10047.88
3U041,3320,14301,Retribucions per substitucions,,,,14461.83,14461.83
3U039,3222,14302,Reforços,,,,696.8,696.8
4U054,1640,14302,Reforços,,,,1190.22,1190.22
1U006,4321,14303,Retribucions altre personal,,40545.43,40545.43,45614.17,45614.17
1U015,4330,14303,Descripción Económica,,,,27175.79,27175.79
1U016,4310,14303,Descripción Económica,,,,26760.47,26760.47
1U063,2410,14303,Retribucions altre personal,,60000.0,60000.0,22791.37,22791.37
1U064,2410,14303,Retribucions altre personal,,,,59428.65,58904.69
1U065,2410,14303,Retribucions altre personal,,,,29412.58,28627.63
1U063,2410,14304,Altre personal.,,39014.9,39014.9,,
1U064,2410,14304,Retribucions personal programes (programes + formació),,160036.76,160036.76,,
1U065,2410,14304,Retribucions personal programes,,39849.88,39849.88,,
1U063,2410,14305,Retribucions personal plans d'ocupació,,5232.72,5232.72,,
1U064,2410,14305,Altre personal.,,,,24988.49,24988.49
,,,Altre personal,18000.0,344679.69,362679.69,349121.66,346510.96
1U007,9121,15001,Productivitat 2n rendiment,5053.86,,5053.86,,
1U008,9121,15001,Productivitat 2n rendiment,,,,3260.94,3260.94
1U066,9261,15001,Productivitat 2n rendiment,,,,247.92,247.92
2U026,9320,15001,Productivitat 2n rendiment,714.56,,714.56,714.28,714.28
3U031,9206,15001,PRODUCTIVITAT 2n RENDIMENT,397.88,-255.7,142.18,142.1,142.1
3U033,2311,15001,Productivitat 2n rendiment,,255.7,255.7,255.7,255.7
3U037,3213,15001,Productivitat 2n rendiment,1868.58,,1868.58,1868.21,1868.21
3U041,3340,15001,Productivitat 2on rendiment,4849.74,,4849.74,4849.74,4849.74
4U047,1710,15001,Productivitat 2n rendiment,,,,57.81,57.81
4U051,1320,15002,Valoració policia,182355.85,,182355.85,241971.18,241971.18
4U051,1320,15003,Complement grua,6500.04,,6500.04,6043.14,6043.14
1U006,4321,15005,Paga productivitat 25%,788.73,,788.73,,
1U007,9121,15005,Paga productivitat 25%,1553.7,,1553.7,,
1U008,9121,15005,Productivitat 25%,,,,697.67,697.67
1U009,9121,15005,Paga productivitat 25%,600.14,601.35,1201.49,600.13,600.13
1U014,4390,15005,Paga productivitat 25%,720.28,,720.28,720.3,720.3
1U015,2410,15005,Productivitat 25% funcionaris,,521.87,521.87,,
1U015,4330,15005,Paga productivitat 25%,2020.36,,2020.36,2020.39,2020.39
1U016,4310,15005,Productivitat 25%,,568.44,568.44,1023.66,1023.66
1U055,3301,15005,Paga productivitat 25%,568.44,-568.44,,,
1U055,4320,15005,Paga productivitat 25%,488.51,,488.51,488.51,488.51
1U058,9121,15005,Productivitat 25%,,,,856.05,856.05
1U062,2410,15005,Productivitat 25% funcionaris,,3086.76,3086.76,,
1U063,2410,15005,Productivitat 25% funcionaris,,2318.58,2318.58,,
1U064,2410,15005,Productivitat 25% funcionaris,,4486.89,4486.89,,
1U065,2410,15005,Productivitat 25% funcionaris,,1784.48,1784.48,,
1U066,9261,15005,Productivitat 25% funcionaris,,6885.62,6885.62,,
2U004,2410,15005,Productivitat 25% funcionaris,,566.91,566.91,,
2U013,9209,15005,Paga productivitat 25%,566.58,,566.58,566.58,566.58
2U016,4310,15005,Paga productivitat 25%,455.21,,455.21,,
2U017,9204,15005,Productivitat 25%,4818.82,,4818.82,5727.42,5727.42
2U018,9205,15005,Paga productivitat 25%,2294.65,,2294.65,2294.65,2294.65
2U019,9250,15005,Paga productivitat 25%,3859.78,,3859.78,3859.76,3859.76
2U020,9203,15005,Paga productivitat 25%,742.41,,742.41,742.41,742.41
2U021,9207,15005,Paga productivitat 25%,586.22,,586.22,586.23,586.23
2U022,9203,15005,Paga productivitat 25%,4332.22,,4332.22,4727.94,4727.94
2U023,9203,15005,Paga productivitat 25%,754.91,,754.91,754.93,754.93
2U024,9320,15005,Paga productivitat 25%,2230.32,,2230.32,2230.36,2230.36
2U026,9320,15005,Paga productivitat 25%,1276.35,,1276.35,1276.33,1276.33
2U027,9201,15005,Paga productivitat 25%,2854.27,,2854.27,2854.28,2854.28
2U028,9201,15005,Paga productivitat 25%,387.1,,387.1,387.1,387.1
2U029,9310,15005,Paga productivitat 25%,2775.35,,2775.35,2775.35,2775.35
2U061,9204,15005,Productivitat 25%,,,,742.41,742.41
3U033,2310,15005,Paga productivitat 25%,493.65,,493.65,493.64,493.64
3U033,2311,15005,Paga productivitat 25%,2128.81,,2128.81,1070.65,1070.65
3U033,2330,15005,Paga productivitat 25%,1069.22,,1069.22,1069.23,1069.23
3U036,3200,15005,Paga productivitat 25%,1416.07,,1416.07,651.48,651.48
3U036,3230,15005,Paga productivitat 25%,303.61,,303.61,303.6,303.6
3U038,3221,15005,Productivitat,730.04,,730.04,730.05,730.05
3U041,3320,15005,Paga productivitat 25%,2331.26,,2331.26,2705.6,2705.6
3U041,3380,15005,Paga productivitat 25%,965.86,,965.86,455.21,455.21
4U042,9200,15005,Productivitat 25%,1819.41,,1819.41,1242.14,1242.14
4U043,1512,15005,Paga productivitat 25%,1273.83,,1273.83,1273.82,1273.82
4U044,1511,15005,Paga productivitat 25%,959.68,,959.68,435.31,435.31
4U044,1514,15005,Paga productivitat 25%,543.93,,543.93,543.95,543.95
4U045,1513,15005,Paga productivitat 25%,556.22,,556.22,556.22,556.22
4U045,1610,15005,Productivitat 25%,,,,586.69,586.69
4U046,1552,15005,Paga productivitat 25%,852.32,,852.32,852.32,852.32
4U046,1610,15005,Paga productivitat 25%,586.71,,586.71,,
4U049,1552,15005,Paga productivitat 25%,586.57,,586.57,586.55,586.55
4U049,9208,15005,Paga productivitat 25%,510.37,,510.37,159.75,159.75
4U050,1551,15005,Paga productivitat 25%,2329.89,,2329.89,1758.78,1758.78
4U051,1320,15005,Paga productivitat 25%,49277.02,,49277.02,50624.17,50624.17
4U052,1610,15005,Paga productivitat 25%,1298.26,,1298.26,1298.27,1298.27
4U052,1620,15005,Paga productivitat 25%,781.86,,781.86,781.85,781.85
4U054,1640,15005,Paga productivitat 25%,913.26,,913.26,913.24,913.24
9U003,9125,15005,Paga productivitat 25%,483.32,,483.32,483.33,483.33
1U005,4321,15006,Descripción Económica,,442.62,442.62,442.63,442.63
1U005,4330,15006,Productivitat 25% laborals,,,,1.26,
1U005,9202,15006,Paga productivitat 25%,455.97,,455.97,455.98,455.98
1U006,4321,15006,Paga productivitat 25%,3876.78,34.73,3911.51,2718.81,2718.81
1U007,9121,15006,Paga productivitat 25%,1042.32,,1042.32,,
1U008,9121,15006,Productivitat,,,,1042.3,1042.3
1U009,9121,15006,Paga productivitat 25%,1636.76,,1636.76,1636.74,1636.74
1U009,9261,15006,Productivitat 25% laborals,,,,1114.45,1114.45
1U010,9122,15006,Paga productivitat 25%,1010.31,,1010.31,,
1U010,9240,15006,Paga productivitat 25%,567.87,,567.87,,
1U010,9241,15006,Paga productivitat 25%,1557.17,,1557.17,,
1U011,2320,15006,Paga productivitat 25%,1146.79,,1146.79,,
1U012,3370,15006,Paga productivitat 25%,1427.93,,1427.93,,
1U014,4390,15006,Paga productivitat 25%,1123.16,,1123.16,1247.84,1247.84
1U015,2410,15006,Productivitat 25% laborals,,,,521.87,521.87
1U015,4330,15006,Paga productivitat 25%,459.12,,459.12,2295.56,2295.56
1U016,4310,15006,Paga productivitat 25%,897.12,,897.12,897.12,897.12
1U055,4320,15006,Paga productivitat 25%,1423.12,-482.04,941.08,675.59,675.59
1U059,2310,15006,Productivitat,,332.06,332.06,2604.58,2604.58
1U059,2321,15006,Productivitat,,,,593.23,593.23
1U059,9122,15006,Productivitat,,,,1010.33,1010.33
1U059,9240,15006,Productivitat,,,,833.38,833.38
1U059,9241,15006,Productivitat,,,,1014.44,1014.44
1U059,9242,15006,Productivitat 25% laborals,,,,637.0,637.0
1U060,2320,15006,Productivitat,,,,1939.41,1939.41
1U060,3370,15006,Productivitat,,,,1427.95,1427.95
1U062,2410,15006,Productivitat 25% laborals,,,,3086.77,3086.77
1U063,2410,15006,Productivitat 25% laborals,,,,2195.8,2195.8
1U064,2410,15006,Paga Productivitat 25%,,,,6545.62,6483.73
1U065,2410,15006,Productivitat 25% laborals,,,,1973.65,1780.76
1U066,9261,15006,Productivitat 25% laborals,,,,6250.49,6250.49
2U004,2410,15006,Productivitat 25% laborals,,,,566.91,566.91
2U004,9125,15006,Productivitat,,,,2119.68,2119.68
2U013,9209,15006,Paga productivitat 25%,608.34,,608.34,608.35,608.35
2U017,9204,15006,Paga productivitat 25%,2029.76,,2029.76,347.01,347.01
2U018,9205,15006,Paga productivitat 25%,7252.79,,7252.79,7252.8,7252.8
2U019,9250,15006,Paga productivitat 25%,6017.7,,6017.7,6200.51,6200.51
2U021,9207,15006,Paga productivitat 25%,1939.78,,1939.78,1939.84,1939.84
2U022,9203,15006,Paga productivitat 25%,2683.38,,2683.38,2683.38,2683.38
2U023,9203,15006,Paga productivitat 25%,1804.37,-442.62,1361.75,923.11,923.11
2U024,9320,15006,Paga productivitat 25%,817.6,,817.6,817.6,817.6
2U025,9320,15006,Paga productivitat 25%,2147.73,,2147.73,2147.69,2147.69
2U026,9320,15006,Productivitat,,,,187.04,187.04
2U027,9201,15006,Paga productivitat 25%,1308.98,,1308.98,1494.73,1494.73
2U028,9201,15006,Paga productivitat 25%,1231.81,,1231.81,1231.81,1231.81
2U029,9310,15006,Paga productivitat 25%.,341.01,,341.01,340.99,340.99
2U030,9310,15006,Paga productivitat 25%,2013.36,,2013.36,1740.88,1740.88
2U056,9207,15006,Paga productivitat 25%,1501.72,,1501.72,1419.09,1419.09
3U031,9206,15006,Paga productivitat 25%,3729.71,-726.7,3003.01,3958.87,3958.87
3U032,2310,15006,Paga productivitat 25%,933.04,419.72,1352.76,1352.77,1352.77
3U033,2311,15006,Paga productivitat 25%,9664.99,726.7,10391.69,11704.71,11704.71
3U033,2321,15006,Paga productivitat 25%,405.47,,405.47,405.49,405.49
3U033,2330,15006,Paga productivitat 25%,4972.49,322.68,5295.17,5921.58,5921.58
3U034,2310,15006,Paga productivitat 25%,2345.62,,2345.62,,
3U034,2321,15006,Paga productivitat 25%,593.22,,593.22,,
3U035,3130,15006,Paga productivitat 25%,3323.66,,3323.66,3323.64,3323.64
3U036,3200,15006,Paga productivitat 25%,9749.97,863.93,10613.9,10433.86,10433.86
3U036,3230,15006,Paga productivitat 25%,498.7,,498.7,498.7,498.7
3U037,3213,15006,Paga productivitat 25%,8172.37,,8172.37,9037.34,9037.34
3U038,3221,15006,Paga productivitat 25%,8065.33,,8065.33,8521.01,8521.01
3U039,3222,15006,Paga productivitat 25%,9779.75,,9779.75,11439.91,11439.91
3U040,3410,15006,Paga productivitat 25%,1269.38,,1269.38,1084.21,1084.21
3U040,3420,15006,Paga productivitat 25%,2150.42,,2150.42,2150.44,2150.44
3U041,3320,15006,Paga productivitat 25%,733.64,,733.64,1010.27,1010.27
3U041,3340,15006,Paga productivitat 25%,2639.88,,2639.88,3182.58,3182.58
3U041,3350,15006,Paga productivitat 25%,1464.69,,1464.69,1323.61,1323.61
3U041,3360,15006,Paga productivitat 25%,1469.9,-332.06,1137.84,783.35,783.35
3U041,3380,15006,Paga productivitat 25%,1958.38,,1958.38,1321.41,1321.41
4U042,1500,15006,Paga productivitat 25%,1032.67,,1032.67,1032.63,1032.63
4U042,9200,15006,Paga productivitat 25%,2507.53,18.33,2525.86,2115.7,2115.7
4U043,1512,15006,Paga productivitat 25%,1777.85,,1777.85,1856.77,1856.77
4U044,1511,15006,Paga productivitat 25%,9146.65,,9146.65,6517.51,6517.51
4U044,1514,15006,Paga productivitat 25%,2254.57,,2254.57,2254.57,2254.57
4U045,1513,15006,Paga productivitat 25%,2218.67,,2218.67,2020.14,2020.14
4U046,9208,15006,Paga productivitat 25%,640.22,,640.22,640.22,640.22
4U047,1710,15006,Paga productivitat 25%,4663.71,-381.89,4281.82,3852.11,3852.11
4U049,1552,15006,Paga productivitat 25%,8190.53,,8190.53,8620.3,8620.3
4U049,9208,15006,Paga productivitat 25%,4674.31,,4674.31,4679.7,4679.7
4U050,1551,15006,Paga productivitat 25%,2656.77,,2656.77,2656.78,2656.78
4U051,1320,15006,Paga productivitat 25%,1763.17,,1763.17,1739.47,1739.47
4U051,1340,15006,Paga productivitat 25%,866.18,,866.18,866.18,866.18
4U052,1620,15006,Paga productivitat 25%,1318.65,,1318.65,1318.61,1318.61
4U052,1720,15006,Paga productivitat 25%,2188.04,-341.01,1847.03,2414.58,2414.58
4U053,4311,15006,Paga productivitat 25%,1556.05,,1556.05,1513.36,1501.55
4U054,1640,15006,Paga productivitat 25%,427.86,,427.86,447.32,447.32
4U057,1513,15006,Productivitat,,,,2040.5,2040.5
9U002,9125,15006,Paga productivitat 25%,628.25,,628.25,628.23,628.23
9U004,9125,15006,Paga productivitat 25%,590.12,,590.12,,
4U051,1320,15100,Gratificacions,9999.96,,9999.96,43984.62,43984.62
1U005,9202,15300,Complement de dedicació especial,2520.0,,2520.0,2519.5,2519.5
1U006,4321,15300,Complement de dedicació especial,18650.94,-2519.5,16131.44,5302.73,5302.73
1U007,9121,15300,Complement de dedicació especial,21186.2,,21186.2,,
1U008,9121,15300,Complement de dedicació especial,,,,12454.12,12454.12
1U009,9121,15300,Complement de dedicació especial,5939.36,3725.76,9665.12,5924.08,5924.08
1U009,9261,15300,Complement de dedicació especial,,,,2242.18,2242.18
1U011,2320,15300,Complement de dedicació especial,15513.4,,15513.4,,
1U014,4390,15300,Complement de dedicació especial,6691.86,,6691.86,6169.66,6169.66
1U015,2410,15300,Complement de dedicació especial,,,,834.39,834.39
1U058,9121,15300,Complement de dedicació especial,,,,8728.61,8728.61
1U059,2310,15300,Complement de dedicació especial,,,,3901.95,3901.95
1U060,2320,15300,Complement de dedicació especial,,,,15433.21,15433.21
1U060,3370,15300,Complement de dedicació especial,,,,1839.01,1839.01
1U062,2410,15300,Complement de dedicació especial,,,,1840.15,1840.15
2U013,9209,15300,Complement de dedicació especial,4932.34,,4932.34,4932.34,4932.34
2U017,9204,15300,Complement de dedicació especial,26120.78,,26120.78,19584.47,19584.47
2U018,9205,15300,Complement de dedicació especial,23964.36,,23964.36,23955.04,23955.04
2U019,9250,15300,Complement de dedicació especial,11150.44,,11150.44,5411.49,5411.49
2U020,9203,15300,Complement de dedicació especial,9733.78,,9733.78,9733.78,9733.78
2U022,9203,15300,Complement de dedicació especial,42136.5,,42136.5,35268.77,35268.77
2U024,9320,15300,Complement de dedicació especial,8441.02,,8441.02,8179.75,8179.75
2U025,9320,15300,Complement de dedicació especial,10633.7,,10633.7,10631.59,10631.59
2U026,9320,15300,Complement de dedicació especial,8401.47,,8401.47,,
2U027,9201,15300,Complement de dedicació especial,65132.48,,65132.48,61010.74,61010.74
2U029,9310,15300,Complement de dedicació especial,14972.72,,14972.72,14972.72,14972.72
2U030,9310,15300,Complement de dedicació especial,4909.38,,4909.38,4909.38,4909.38
2U056,9207,15300,Complement especial dediccaop,16676.8,,16676.8,16626.75,16626.75
2U061,9204,15300,Complement de dedicació especial,,,,5806.92,5806.92
3U031,9206,15300,COMPLEMENT DE DEDICACIÓ ESPECIAL,7711.76,6170.13,13881.89,9627.52,9627.52
3U032,2310,15300,Complement de dedicació especial,6873.16,,6873.16,6871.8,6871.8
3U035,3130,15300,Complement de dedicació especial,11999.96,,11999.96,11999.96,11999.96
3U038,3221,15300,Complement de dedicació especial,7133.42,,7133.42,7132.1,7132.1
3U039,3222,15300,Complement de dedicació especial,7354.2,,7354.2,7354.2,7354.2
4U042,9200,15300,Complement de dedicació especial,6683.6,,6683.6,5268.72,5268.72
4U044,1511,15300,Complement de dedicació especial,16172.66,,16172.66,13209.3,13209.3
4U044,1514,15300,Complement de dedicació especial,3812.06,,3812.06,3811.3,3811.3
4U045,1513,15300,Complement de dedicació especial,9035.88,,9035.88,8632.88,8632.88
4U046,1552,15300,Complement específic,6058.35,,6058.35,6043.92,6043.92
4U047,1710,15300,Complement de dedicació especial,3333.68,,3333.68,3333.02,3333.02
4U049,1552,15300,Complement de dedicació especial,35075.18,,35075.18,32238.46,32238.46
4U050,1551,15300,Complement de dedicació especial,19725.44,,19725.44,18424.07,18424.07
4U051,1320,15300,Complement de dedicació especial,61138.14,,61138.14,59267.95,59267.95
4U051,1340,15300,PRODUCTIVITAT,12281.08,,12281.08,12281.08,12281.08
4U052,1620,15300,Complement de dedicació especial,14465.5,,14465.5,14461.82,14461.82
4U052,1720,15300,Complement de dedicació especial,14344.68,,14344.68,13940.35,13940.35
4U053,4311,15300,Complement de dedicació especial,8688.68,,8688.68,8626.62,8626.62
4U054,1640,15300,Complement de dedicació especial,3339.0,,3339.0,3339.0,3339.0
9U002,9125,15300,Complemet de dedicació especial,2412.34,,2412.34,2411.86,2411.86
,,,Incentius al rendiment,1065317.45,28083.3,1093400.75,1145245.86,1144978.01
1U001,9120,16000,Seguretat Social.,,,,,
1U009,9121,16000,Seguretat Social.,,5188.55,5188.55,,
1U015,2410,16000,Seguretat Social.,,4373.46,4373.46,,
1U062,2410,16000,Seguretat Social.,,22810.59,22810.59,,
1U063,2410,16000,Seguretat Social.,,9428.6,9428.6,,
1U064,2410,16000,Seguretat Social.,,18584.37,18584.37,,
1U065,2410,16000,Seguretat Social.,,4271.45,4271.45,,
1U066,9261,16000,Seguretat Social.,,51031.89,51031.89,,
2U004,2410,16000,Seguretat Social.,,4932.41,4932.41,,
