#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modif. de crèdit,Crèdits totals consig.,ORN,Pagaments fets
3U039,3222,13000,Retribucions bàsiques,334634.82,,334634.82,304674.49,304674.49
3U040,3410,13000,Retribucions bàsiques,29151.08,,29151.08,26783.0,26783.0
3U040,3420,13000,Retribucions bàsiques,43816.34,,43816.34,40638.78,40638.78
3U041,3300,13000,Retribucions bàsiques,35980.7,,35980.7,41964.33,41964.33
3U041,3320,13000,Retribucions bàsiques,21485.15,,21485.15,13724.06,13724.06
3U041,3341,13000,Retribucions bàsiques,17228.7,,17228.7,15998.07,15998.07
3U041,3350,13000,Retribucions bàsiques,30727.84,,30727.84,27284.39,27284.39
3U041,3360,13000,Retribucions bàsiques,32299.68,,32299.68,29725.75,29725.75
3U041,3380,13000,Retribucions bàsiques,46650.82,,46650.82,41996.81,41996.81
4U042,1500,13000,Retribucions bàsiques,24587.22,,24587.22,22772.95,22772.95
4U042,9210,13000,Retribucions bàsiques,51414.78,,51414.78,40243.62,40243.62
4U043,1512,13000,Retribucions bàsiques,42962.34,,42962.34,38959.14,38959.14
4U044,1511,13000,Retribucions bàsiques,215327.44,,215327.44,185497.04,185497.04
4U044,1514,13000,Retribucions bàsiques,54912.26,,54912.26,50971.78,50971.78
4U045,1513,13000,Retribucions bàsiques,74039.18,,74039.18,65701.5,65701.5
4U046,9208,13000,Retribucions bàsiques.,,,,4016.76,4016.76
4U047,1710,13000,Retribucions bàsiques,99937.4,,99937.4,91206.03,91206.03
4U048,1552,13000,Retribucions bàsiques,8467.06,,8467.06,5441.42,5441.42
4U048,9208,13000,Retribucions bàsiques,105817.36,,105817.36,63899.48,63899.48
4U049,1552,13000,Retribucions bàsiques,139603.8,,139603.8,121915.74,121915.74
4U049,9208,13000,Retribucions bàsiques.,,,,23562.49,23562.49
4U050,1551,13000,Retribucions bàsiques,54869.0,,54869.0,47857.38,47857.38
4U051,1320,13000,Retribucions bàsiques,50897.57,,50897.57,38730.72,38730.72
4U051,1340,13000,RETRIBUCIONS BASIQUES,16162.94,,16162.94,12329.6,12329.6
4U052,1620,13000,Retribucions bàsiques,27714.26,,27714.26,25730.91,25730.91
4U052,1720,13000,Retribucions bàsiques,54458.6,,54458.6,53596.57,53596.57
4U053,4311,13000,RETRIBUCIONS BASIQUES,27211.34,,27211.34,21257.07,21257.07
4U054,1640,13000,RETRIBUCIONS BASIQUES,14347.42,,14347.42,13283.8,13283.8
9U002,9125,13000,Retribucions bàsiques,12627.6,,12627.6,11723.09,11723.09
9U004,9125,13000,Retribucions bàsiques,16570.24,,16570.24,15359.13,15359.13
1U014,4390,13001,Hores extraordinàries,,,,,
1U055,4320,13001,Hores extraordinàries,,,,,
2U056,9207,13001,Hores extraordinàries,,,,,
4U049,9208,13001,Hores extraordinàries,,,,,
1U006,4321,13002,Altres remuneracions,108413.62,,108413.62,98676.75,98676.75
1U007,9121,13002,Altres remuneracions,36877.68,,36877.68,32394.73,32394.73
1U008,9121,13002,Altres remuneracions.,,,,,
1U009,4320,13002,Altres remuneracions,50677.62,,50677.62,34453.35,34453.35
1U009,9121,13002,Altres remuneracions,92076.83,,92076.83,82491.22,82491.22
1U010,9121,13002,Altres remuneracions.,,,,,
1U010,9122,13002,Altres remuneracions,33403.58,,33403.58,30157.84,30157.84
1U010,9240,13002,Altres remuneracions,19647.3,,19647.3,18058.44,18058.44
1U010,9241,13002,Altres remuneracions,59406.06,,59406.06,51124.03,51124.03
1U011,2320,13002,Altres remuneracions,65656.08,,65656.08,59907.68,59907.68
1U012,3370,13002,Altres remuneracions,19599.3,,19599.3,18035.19,18035.19
1U014,4390,13002,Altres remuneracions.,,,,10590.23,10590.23
1U015,4330,13002,Altres remuneracions.,,,,3994.0,3994.0
1U016,4310,13002,Altres remuneracions.,,,,9743.18,9743.18
1U055,4320,13002,Altres remuneracions.,,,,9030.61,9030.61
2U013,2410,13002,Altres remuneracions.,,,,,
2U013,9209,13002,Altres remuneracions,21566.72,,21566.72,20026.24,20026.24
2U014,4390,13002,ALTRES REMUNERACIONS,42295.96,,42295.96,24767.17,24767.17
2U015,4330,13002,Altres remuneracions,13979.0,,13979.0,8986.5,8986.5
2U016,4310,13002,Altres remuneracions,30645.02,,30645.02,22086.68,22086.68
2U017,9204,13002,Altres remuneracions,194142.64,-48000.0,146142.64,63978.13,63978.13
2U018,9205,13002,Altres remuneracions,238917.23,,238917.23,217320.8,217320.8
2U019,9250,13002,Altres remuneracions,229969.51,,229969.51,214456.21,214456.21
2U021,9207,13002,Altres remuneracions,109869.76,,109869.76,78191.11,78191.11
2U022,9203,13002,Altres remuneracions,88042.22,,88042.22,81005.84,81005.84
2U023,1514,13002,Altres remuneracions.,,,,,
2U023,9203,13002,Altres remuneracions,69500.2,,69500.2,61621.43,61621.43
2U024,9320,13002,Altres remuneracions,26569.76,,26569.76,24367.21,24367.21
2U025,9320,13002,Altres remuneracions,67351.2,,67351.2,61955.34,61955.34
2U027,9201,13002,Altres remuneracions,42697.34,,42697.34,35113.26,35113.26
2U028,9201,13002,Altres remuneracions,40994.94,,40994.94,37889.06,37889.06
2U029,9310,13002,Altres remuneracions,11890.62,,11890.62,10964.51,10964.51
2U030,9310,13002,Altres remuneracions,66136.98,,66136.98,60964.61,60964.61
2U056,9207,13002,Altres remuneracions.,,,,11006.35,11006.35
3U031,2310,13002,Altres remuneracions.,,,,,
3U031,9213,13002,ALTRES REMUNERACIONS,126503.16,,126503.16,121614.2,121614.2
3U032,2310,13002,Altres remuneracions,31740.24,,31740.24,29342.01,29342.01
3U033,2311,13002,Altres remuneracions,343131.97,,343131.97,317320.43,317320.43
3U033,2321,13002,Altres remuneracions,14738.78,,14738.78,13150.32,13150.32
3U033,2330,13002,Altres remuneracions,202633.8,,202633.8,177647.97,177647.97
3U034,2310,13002,Altres remuneracions,79307.06,,79307.06,72227.54,72227.54
3U034,2321,13002,Altres remuneracions,19516.98,,19516.98,17998.44,17998.44
3U035,3130,13002,Altres remuneracions,104392.12,-599.81,103792.31,90256.41,90256.41
3U036,3200,13002,Altres remuneracions,400577.38,,400577.38,357277.38,357277.38
3U036,3230,13002,Altres remuneracions,16343.88,,16343.88,15658.5,15658.5
3U037,3210,13002,Altres remuneracions,10054.17,,10054.17,,
3U037,3213,13002,Altres remuneracions,283212.01,,283212.01,241062.89,241062.89
3U038,3221,13002,Altres remuneracions,255105.78,18000.0,273105.78,228560.78,228560.78
3U039,3222,13002,Altres remuneracions,348825.15,16000.0,364825.15,318198.38,318198.38
3U040,3410,13002,Altres remuneracions,35960.4,,35960.4,32981.16,32981.16
3U040,3420,13002,Altres remuneracions,84196.56,,84196.56,77560.66,77560.66
3U041,3300,13002,Altres remuneracions,50441.72,,50441.72,59549.04,59549.04
3U041,3320,13002,Altres remuneracions,28653.24,,28653.24,17655.76,17655.76
3U041,3341,13002,Altres remuneracions,23851.66,,23851.66,22147.97,22147.97
3U041,3350,13002,Altres remuneracions,56020.02,,56020.02,49475.4,49475.4
3U041,3360,13002,Altres remuneracions,54663.98,,54663.98,50079.45,50079.45
3U041,3380,13002,Altres remuneracions,69961.5,,69961.5,63595.4,63595.4
4U042,1500,13002,Altres remuneracions,36995.0,,36995.0,34094.88,34094.88
4U042,9210,13002,Altres remuneracions,84620.69,,84620.69,67938.28,67938.28
4U043,1512,13002,Altres remuneracions,67767.84,,67767.84,61069.81,61069.81
4U044,1511,13002,Altres remuneracions,302020.39,,302020.39,262538.75,262538.75
4U044,1514,13002,Altres remuneracions,69240.22,,69240.22,63637.46,63637.46
4U045,1513,13002,Altres remuneracions,92919.96,13000.0,105919.96,79636.34,79636.34
4U046,9208,13002,Altres remuneracions.,,,,6911.2,6911.2
4U047,1710,13002,Altres remuneracions,173693.66,,173693.66,157672.69,157672.69
4U048,1552,13002,Altres remuneracions,20138.72,,20138.72,12868.55,12868.55
4U048,9208,13002,Altres remuneracions,234620.67,,234620.67,142881.18,142881.18
4U049,1552,13002,Altres remuneracions,315424.34,,315424.34,278156.19,278156.19
4U049,9208,13002,Altres remuneracions.,,,,53756.91,53756.91
4U050,1551,13002,Altres remuneracions,98221.62,,98221.62,87244.94,87244.94
4U051,1320,13002,Altres remuneracions,88848.34,10000.0,98848.34,69066.82,69066.82
4U051,1340,13002,ALTRES REMUNERACIONS,22864.38,,22864.38,18316.66,18316.66
4U052,1620,13002,Altres remuneracions,41397.44,,41397.44,37865.71,37865.71
4U052,1720,13002,Altres remuneracions,73545.26,,73545.26,71924.09,71924.09
4U053,4311,13002,ALTRES REMUNERACIONS,56563.22,,56563.22,45876.19,45876.19
4U054,1640,13002,ALTRES REMUNERACIONS,23819.05,,23819.05,22178.66,22178.66
9U002,9125,13002,Altres remuneracions,22385.02,,22385.02,20603.45,20603.45
9U004,9125,13002,Altres remuneracions,18382.28,,18382.28,16898.69,16898.69
2U017,9204,1300201,Liquidacions vacances personal laboral,21999.96,,21999.96,,
3U033,2311,1300201,Altres remuneracions.,,,,2315.5,2315.5
3U033,2330,1300201,Liquidació vacances personal laboral,,,,181.03,181.03
3U036,3200,1300201,Liquidació vacances personal laboral,,,,161.83,161.83
3U037,3213,1300201,Liquidació vacances personal laboral,,,,1822.07,1822.07
3U038,3221,1300201,Altres remuneracions,,,,190.04,190.04
4U053,4311,1300201,Liquidació vacances personal laboral,,,,212.58,212.58
2U017,9204,1300202,Indemnitzacions personal laboral,1500.0,,1500.0,,
3U033,2330,1300202,Altres remuneracions.,,,,1966.47,1966.47
3U037,3213,1300202,Altres remuneracions.,,,,13.19,13.19
3U038,3221,1300202,Altres remuneracions.,,,,286.39,286.39
3U039,3222,1300202,Altres remuneracions.,,,,2495.74,2495.74
4U054,1640,1300202,Altres remuneracions.,,,,324.73,324.73
1U014,4390,13003,Altres complements,,,,,
1U055,4320,13003,Altres complements,,,,,
2U056,9207,13003,Altres complements,,,,,
4U049,9208,13003,Altres complements,,,,,
1U014,4390,13004,Altres complements,,,,,
1U055,4320,13004,Altres complements,,,,,
2U056,9207,13004,Altres complements,,,,,
4U049,9208,13004,Altres complements,,,,,
1U014,4390,13005,Altres complements,,,,,
1U055,4320,13005,Altres complements,,,,,
2U056,9207,13005,Altres complements,,,,,
4U049,9208,13005,Altres complements,,,,,
1U014,4390,13006,Altres complements,,,,,
1U055,4320,13006,Altres complements,,,,,
2U056,9207,13006,Altres complements,,,,,
4U049,9208,13006,Altres complements,,,,,
,,,Personal laboral,10475127.47,27956.06,10503083.53,9204863.7,9204863.7
2114,9204,14301,Retribucions per substitucions,,,,,
2U019,9250,14301,Retribucions per substitucions,19793.62,,19793.62,21364.12,21364.12
3U033,2311,14301,Retribucions per substitucions,15605.29,58000.0,73605.29,8655.27,8655.27
3U036,3200,14301,Retribucions per substitucions,2815.57,140000.0,142815.57,2375.47,2375.47
3U037,3210,14301,Retribucions substitucions,41575.52,,41575.52,30720.76,30720.76
3U037,3213,14301,Retribucions per substitucions,14620.47,,14620.47,31090.1,31090.1
3U038,3221,14301,remuneracio per substitucions,13559.32,,13559.32,10744.74,10744.74
3U039,3222,14301,Retribucions substitucions,2620.95,,2620.95,1988.82,1988.82
4U053,4311,14301,Retribucions per substitucions,2920.1,,2920.1,2480.55,2480.55
1U014,4390,14302,Reforços,,,,,
2U019,9250,14302,remuneracio per reforços,6058.75,,6058.75,4698.29,4698.29
3U037,3213,14302,Remuneració per reforços,,,,548.53,548.53
1U006,4321,14303,Retribucions per programes,66693.9,,66693.9,46840.31,46068.0
1U015,4330,14303,Retribucions altre personal,,,,1969.23,1969.23
1U016,4310,14303,Retribucions per programes,,,,,
2U015,4330,14303,Retribucions altre personal,,28024.43,28024.43,,
2U016,4310,14303,Retribucions per programes,36504.28,,36504.28,25862.81,25862.81
,,,Altre personal,222767.77,226024.43,448792.2,189339.0,188566.69
1U014,4390,15000,Productivitat,,,,,
1U055,4320,15000,Productivitat,,,,,
2U056,9207,15000,Productivitat,,,,,
4U049,9208,15000,Productivitat,,,,,
1U007,9121,15001,Productivitat 2n rendiment,5053.86,,5053.86,3732.14,3732.14
1U014,4390,15001,PRODUCTIVITAT 2. RENDIMENT,,,,,
1U055,4320,15001,PRODUCTIVITAT 2. RENDIMENT,,,,,
2U026,9320,15001,Productivitat 2n rendiment,714.56,,714.56,663.24,663.24
2U027,9201,15001,Productivitat 2n rendiment,8003.94,,8003.94,971.91,971.91
2U056,9207,15001,PRODUCTIVITAT 2. RENDIMENT,,,,,
3U031,9213,15001,PRODUCTIVITAT 2n RENDIMENT,397.88,,397.88,369.38,369.38
3U037,3213,15001,Productivitat 2n rendiment,1868.58,,1868.58,1691.05,1691.05
3U041,3300,15001,Productivitat 2 esp. rendiment,4849.74,,4849.74,4502.37,4502.37
4U044,1514,15001,Productivitat 2. esp. rendiment,6560.82,,6560.82,3279.11,3279.11
4U049,9208,15001,PRODUCTIVITAT 2. RENDIMENT,,,,,
4U051,1320,15002,Valoració policia,176402.54,,176402.54,248745.13,248745.13
4U051,1320,15003,Complement grua,6999.96,,6999.96,6364.22,6364.22
2U017,9204,15005,Productivitat 25%,280815.48,499493.57,780309.05,287642.17,287642.17
1U014,4390,15100,Gratificacions,,,,,
1U055,4320,15100,Gratificacions,,,,,
2110,9204,15100,Gratificacions,,,,,
2U017,9204,15100,Gratificacions,,22602.0,22602.0,,
2U056,9207,15100,Gratificacions,,,,,
4U049,9208,15100,Gratificacions,,,,,
4U051,1320,15100,Serveis extraordinaris funcionaris,80000.04,,80000.04,57461.97,57461.97
2U017,9204,15101,Gratificacions treball eleccions,,,,23807.0,23807.0
1U014,4390,15200,Altres incentius,,,,,
1U055,4320,15200,Altres incentius,,,,,
2U056,9207,15200,Altres incentius,,,,,
4U045,1552,15200,Altres incentius,,,,13.96,13.96
4U049,9208,15200,Altres incentius al rendiment,,,,,
1U006,4321,15300,Complement de dedicació especial,21170.94,,21170.94,19656.24,19656.24
1U007,9121,15300,Complement de dedicació especial,21186.2,,21186.2,19669.43,19669.43
1U009,9121,15300,Complement de dedicació especial,5939.36,,5939.36,5513.33,5513.33
1U011,2320,15300,Complement de dedicació especial,15513.4,,15513.4,13911.17,13911.17
1U014,4390,15300,Complement de dedicació especial,,,,1911.96,1911.96
1U015,4330,15300,Complement de dedicació especial,,,,,
1U055,4320,15300,Complement de dedicació especial,,,,,
2U013,9209,15300,Complement de dedicació especial,4932.34,,4932.34,4249.03,4249.03
2U015,4330,15300,Complement de dedicació especial,,,,1051.58,1051.58
2U017,9204,15300,Complement de dedicació especial,26120.78,,26120.78,24255.01,24255.01
2U018,9205,15300,Complement de dedicació especial,14287.98,,14287.98,13247.94,13247.94
2U019,9250,15300,Complement de dedicació especial,11150.44,,11150.44,9765.48,9765.48
2U020,9203,15300,Complement de dedicació especial,8806.75,,8806.75,8111.48,8111.48
2U021,9207,15300,Complement de dedicació especial,16676.8,,16676.8,10719.83,10719.83
2U022,9203,15300,Complement de dedicació especial,42136.5,,42136.5,38773.1,38773.1
2U024,9320,15300,Complement de dedicació especial,8441.02,,8441.02,7838.09,7838.09
2U025,9320,15300,Complement de dedicació especial,10633.7,,10633.7,9874.15,9874.15
2U026,9320,15300,Complement de dedicació especial,17564.36,,17564.36,,
2U027,9201,15300,Complement de dedicació especial,54466.56,,54466.56,41713.29,41713.29
2U029,9310,15300,Complement de dedicació especial,14972.72,,14972.72,13861.64,13861.64
2U030,9310,15300,Complement de dedicació especial,4909.38,,4909.38,4558.71,4558.71
2U056,9207,15300,Complement de dedicació especial,,,,4764.8,4764.8
3U031,9213,15300,COMPLEMENT DE DEDICACIÓ ESPECIAL,7711.76,,7711.76,9003.51,9003.51
3U032,2310,15300,Complement de dedicació especial,6873.16,,6873.16,6382.22,6382.22
3U035,3130,15300,Complement de dedicació especial,,,,3236.55,3236.55
3U038,3221,15300,Complement de dedicació especial,7133.42,,7133.42,6623.23,6623.23
3U039,3222,15300,Complement de dedicació especial,7354.2,,7354.2,6828.9,6828.9
4U042,9210,15300,Complement de dedicació especial,6683.6,,6683.6,5382.07,5382.07
4U044,1511,15300,Complement de dedicació especial,18874.1,,18874.1,13848.85,13848.85
4U044,1514,15300,Complement de dedicació especial,3812.06,,3812.06,3539.01,3539.01
4U045,1513,15300,Complement de dedicació especial,,,,5053.18,5053.18
4U045,1552,15300,Complement de dedicació especial,6058.36,,6058.36,1705.52,1705.52
4U046,1552,15300,Complement específic,4919.04,,4919.04,3893.78,3893.78
4U047,1710,15300,Complement de dedicació especial,3333.68,,3333.68,3094.9,3094.9
4U048,1552,15300,Complement de dedicació especial,2383.64,,2383.64,1531.87,1531.87
4U049,1552,15300,Complement de dedicació especial,35075.32,,35075.32,26913.27,26913.27
4U049,9208,15300,Complement de dedicació especial,,,,,
4U050,1551,15300,Complement de dedicació especial,19725.44,,19725.44,18309.63,18309.63
4U051,1320,15300,Complement de dedicació especial,61138.14,,61138.14,56267.45,56267.45
4U051,1340,15300,PRODUCTIVITAT,12281.08,,12281.08,9413.06,9413.06
4U052,1620,15300,Complement de dedicació especial,14465.5,,14465.5,13428.57,13428.57
4U052,1720,15300,Complement de dedicació especial,15204.42,,15204.42,16779.1,16779.1
4U053,4311,15300,Complement de dedicació especial,8688.68,,8688.68,8068.06,8068.06
4U054,1640,15300,Complement de dedicació especial,3339.0,,3339.0,2949.45,2949.45
9U002,9125,15300,Complemet de dedicació especial,2412.34,,2412.34,2239.55,2239.55
,,,Incentius al rendiment,1118043.57,522095.57,1640139.14,1117181.64,1117181.64
1U005,9120,16000,Seguretat Social,196643.52,,196643.52,215737.76,215737.76
1U005,9211,16000,Seguretat Social,12488.88,,12488.88,12488.86,12488.86
1U006,4321,16000,Seguretat Social,78787.08,,78787.08,102267.17,102267.17
1U007,9121,16000,Seguretat Social,39515.52,,39515.52,44611.04,44611.04
1U008,9121,16000,Seguretat Social.,,,,,
1U009,3301,16000,Seguretat Social,20029.37,,20029.37,20085.43,20085.43
1U009,4320,16000,Seguretat Social,27664.26,,27664.26,20985.14,20985.14
1U009,9121,16000,Seguretat Social,48047.16,,48047.16,54349.24,54349.24
1U010,9121,16000,Seguretat Social.,,,,,
1U010,9122,16000,Seguretat Social,19735.39,,19735.39,19874.96,19874.96
1U010,9240,16000,Seguretat Social,10997.44,,10997.44,11072.95,11072.95
1U010,9241,16000,Seguretat Social,26357.16,,26357.16,31661.13,31661.13
1U011,2320,16000,Seguretat Social,29339.52,,29339.52,33179.73,33179.73
1U012,3370,16000,Seguretat Social,11043.42,,11043.42,11093.49,11093.49
1U014,4390,16000,Seguretat Social.,,,,11450.4,11450.4
1U015,4330,16000,Seguretat Social.,,,,14107.34,14107.34
1U016,4310,16000,Seguretat Social.,,,,8863.62,8863.62
1U055,4320,16000,Seguretat Social.,,,,6056.26,6056.26
2U013,9209,16000,Seguretat Social,22440.1,,22440.1,22348.32,22348.32
2U014,4390,16000,SEGURETAT SOCIAL,21214.35,,21214.35,14012.73,14012.73
2U015,4330,16000,Seguretat Social,45227.28,9808.55,55035.83,33521.42,33521.42
2U016,4310,16000,Seguretat Social,19072.19,,19072.19,18687.24,18687.24
2U017,9204,16000,Seguretat Social,170628.0,,170628.0,123083.55,123083.55
2U018,9205,16000,Seguretat Social,149029.32,,149029.32,168589.31,168589.31
2U019,9250,16000,Seguretat Social,160218.6,,160218.6,191988.39,191988.39
2U020,9203,16000,Seguretat Social,9043.76,,9043.76,9059.35,9059.35
2U021,9207,16000,Seguretat Social,65231.28,,65231.28,65828.15,65828.15
2U022,9203,16000,Seguretat Social,111657.27,,111657.27,112836.18,112836.18
2U023,9203,16000,Seguretat Social,42504.72,,42504.72,47864.28,47864.28
2U024,9320,16000,Seguretat Social,47628.6,,47628.6,53585.16,53585.16
2U025,9320,16000,Seguretat Social,33350.28,,33350.28,38261.86,38261.86
2U026,9320,16000,Seguretat Social,24639.24,,24639.24,22216.79,22216.79
2U027,9201,16000,Seguretat Social,53509.32,,53509.32,57291.61,57291.61
2U028,9201,16000,Seguretat Social,26037.12,,26037.12,29419.96,29419.96
2U029,9310,16000,Seguretat Social,36427.2,,36427.2,41176.87,41176.87
2U030,9310,16000,Seguretat Social,32661.72,,32661.72,36862.37,36862.37
2U056,9207,16000,Seguretat Social.,,,,9057.45,9057.45
3U031,9213,16000,SEGURETAT SOCIAL,73963.32,,73963.32,79309.47,79309.47
3U032,2310,16000,Seguretat Social,12097.44,,12097.44,12097.44,12097.44
3U033,2310,16000,Seguretat Social,9530.99,,9530.99,9537.25,9537.25
3U033,2311,16000,Seguretat Social,199125.36,,199125.36,226004.41,226004.41
3U033,2321,16000,Seguretat Social,8045.58,,8045.58,8110.32,8110.32
3U033,2330,16000,Seguretat Social,122933.28,,122933.28,137384.67,137384.67
3U034,2310,16000,Seguretat Social,39675.96,,39675.96,44654.65,44654.65
3U034,2321,16000,Seguretat Social,11444.15,,11444.15,11568.07,11568.07
3U035,3130,16000,Seguretat Social,54365.76,,54365.76,57144.16,57144.16
3U036,3200,16000,Seguretat Social,200791.56,,200791.56,221272.82,221272.82
3U036,3230,16000,Seguretat Social,17671.74,,17671.74,17754.58,17754.58
3U037,3210,16000,Seguretat Social.,,,,10157.82,10157.82
3U037,3213,16000,Seguretat Social,145924.8,,145924.8,181875.39,181875.39
3U038,3221,16000,Seguretat Social,145244.4,,145244.4,169187.55,169187.55
3U039,3222,16000,Seguretat Social,198465.24,,198465.24,222153.73,222153.73
3U040,3410,16000,Seguretat Social,19040.96,,19040.96,18980.47,18980.47
3U040,3420,16000,Seguretat Social,37002.6,,37002.6,41818.36,41818.36
3U041,3300,16000,Seguretat Social,27046.74,,27046.74,33690.01,33690.01
3U041,3320,16000,Seguretat Social,54214.8,,54214.8,56753.76,56753.76
3U041,3341,16000,Seguretat Social,12097.44,,12097.44,12097.44,12097.44
3U041,3350,16000,Seguretat Social,27276.11,,27276.11,27320.54,27320.54
3U041,3360,16000,Seguretat Social,25410.48,,25410.48,28780.18,28780.18
3U041,3380,16000,Seguretat Social,40329.84,,40329.84,45665.19,45665.19
4U042,1500,16000,Seguretat Social,20393.42,,20393.42,20448.56,20448.56
4U042,9210,16000,Seguretat Social,83630.36,,83630.36,93173.5,93173.5
4U043,1512,16000,Seguretat Social,51705.84,,51705.84,58342.08,58342.08
4U044,1511,16000,Seguretat Social,179100.6,,179100.6,193827.28,193827.28
4U044,1514,16000,Seguretat Social,44455.2,,44455.2,50093.07,50093.07
4U045,1513,16000,Seguretat Social,56797.56,,56797.56,62261.86,62261.86
4U045,1552,16000,Seguretat Social,9858.59,,9858.59,6486.78,6486.78
4U046,1552,16000,SEGURETAT SOCIAL,12019.08,,12019.08,8454.02,8454.02
4U046,1610,16000,Seguretat Social.,,,,3908.94,3908.94
4U046,9208,16000,Seguretat Social.,,,,4150.52,4150.52
4U047,1710,16000,Seguretat Social,90378.36,,90378.36,102101.21,102101.21
4U048,1552,16000,Seguretat Social,13009.66,,13009.66,8599.46,8599.46
4U048,9208,16000,Seguretat Social,123854.4,,123854.4,92215.72,92215.72
4U049,1552,16000,Seguretat Social,170326.08,,170326.08,195020.88,195020.88
4U049,1610,16000,Seguretat Social.,,,,,
4U049,9208,16000,Seguretat Social.,,,,43809.86,43809.86
4U050,1551,16000,Seguretat Social,80752.68,,80752.68,90562.75,90562.75
4U051,1320,16000,Seguretat Social,1054435.29,,1054435.29,1105159.47,1105108.9
4U051,1340,16000,SEGURETAT SOCIAL,12097.44,,12097.44,12088.16,12088.16
4U052,1610,16000,Seguretat Social,23822.32,,23822.32,19992.03,19992.03
4U052,1620,16000,Seguretat Social,30618.12,,30618.12,34479.93,34479.93
4U052,1720,16000,Seguretat Social,35406.48,,35406.48,44049.96,44049.96
4U053,4311,16000,SEGURETAT SOCIALS,26402.16,,26402.16,30732.15,30732.15
4U054,1640,16000,SEGURETAT SOCIAL,26267.19,,26267.19,29984.13,29984.13
9U002,9125,16000,Seguretat Social,24366.98,,24366.98,24508.2,24508.2
9U003,9125,16000,Seguretat Social,14040.48,,14040.48,9817.21,9817.21
9U004,9125,16000,Seguretat Social,11389.04,,11389.04,11475.57,11475.57
3U033,2311,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
3U033,2330,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
3U036,3200,1610401,Indemnització per jubilació o invalidessa,,,,8687.18,8687.18
4U049,1552,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U051,1320,1610401,Indemnització per jubilació o invalidessa,,,,8687.18,8687.18
2U017,9204,16105,Pensions a càrrec de l'Entitat local.,,,,121584.2,121584.2
2U017,9204,16200,Formació i perfeccionament del personal.,,3000.0,3000.0,4089.66,984.25
2U017,9204,16204,Ajuts socials,112722.36,,112722.36,28709.65,28709.65
1U006,4321,16209,Altres despeses socials: garantització salari,,,,3109.09,3109.09
1U007,9121,16209,Altres despeses socials: garantització salari,,,,2266.45,2266.45
1U009,4320,16209,Altres despeses socials: garantització salari,,,,1079.39,1079.39
1U009,9121,16209,Altres despeses socials: garantització salari,,,,946.28,946.28
1U010,9122,16209,Altres despeses socials: garantització salari,,,,694.94,694.94
1U010,9240,16209,Altres despeses socials: garantització salari,,,,40.45,40.45
1U010,9241,16209,Altres despeses socials: garantització salari,,,,2307.06,2307.06
1U011,2320,16209,Altres despeses socials: garantització salari,,,,542.13,542.13
1U014,4390,16209,Altres quotes,,,,239.94,239.94
1U015,4330,16209,Altres despeses socials: garantització salari,,,,116.41,116.41
1U055,4320,16209,Altres quotes,,,,243.04,243.04
2U013,9209,16209,Altres despeses socials: garantització salari,,,,1030.85,1030.85
2U014,4390,16209,Altres despeses socials: garantització salari,,,,1225.99,1225.99
2U015,4330,16209,Altres despeses socials: garantització salari,,,,515.01,515.01
2U017,9204,16209,Altres despeses socials: garantització salari,,,,2605.48,2605.48
2U018,9205,16209,Altres despeses socials: garantització salari,,,,4094.63,4094.63
2U019,9250,16209,Altres despeses socials: garantització salari,,,,4931.41,4931.41
2U021,9207,16209,Altres despeses socials: garantització salari,,,,3043.2,3043.2
2U022,9203,16209,Altres despeses socials: garantització salari,,,,2697.71,2697.71
2U023,9203,16209,Altres despeses socials: garantització salari,,,,574.17,574.17
2U024,9320,16209,Altres despeses socials: garantització salari,,,,1924.85,1924.85
2U025,9320,16209,Altres despeses socials: garantització salari,,,,159.75,159.75
2U026,9320,16209,Altres despeses socials: garantització salari,,,,805.47,805.47
2U027,9201,16209,Altres despeses socials: garantització salari,,,,11654.99,11654.99
2U028,9201,16209,Altres despeses socials: garantització salari,,,,1089.84,1089.84
2U029,9310,16209,Altres despeses socials: garantització salari,,,,394.45,394.45
2U030,9310,16209,Altres despeses socials: garantització salari,,,,530.98,530.98
2U056,9207,16209,Altres complements,,,,,
3U031,9213,16209,Altres despeses socials: garantització salari,,,,1343.28,1343.28
3U033,2311,16209,Altres despeses socials: garantització salari,,,,4034.04,4034.04
3U033,2321,16209,Altres despeses socials: garantització salari,,,,40.5,40.5
3U033,2330,16209,Altres despeses socials: garantització salari,,,,3692.51,3692.51
3U034,2310,16209,Altres despeses socials: garantització salari,,,,321.55,321.55
3U034,2321,16209,Altres despeses socials: garantització salari,,,,276.46,276.46
3U035,3130,16209,Altres despeses socials: garantització salari,,,,937.41,937.41
3U036,3200,16209,Altres despeses socials: garantització salari,,,,788.51,788.51
3U037,3210,16209,Altres despeses socials: garantització salari,,,,105.67,105.67
3U037,3213,16209,Altres despeses socials: garantització salari,,,,6858.19,6858.19
3U038,3221,16209,Altres despeses socials: garantització salari,,,,3351.17,3351.17
3U039,3222,16209,Altres despeses socials: garantització salari,,,,2320.94,2320.94
3U040,3410,16209,Altres despeses socials: garantització salari,,,,391.63,391.63
3U040,3420,16209,Altres despeses socials: garantització salari,,,,87.24,87.24
