#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
G,2,2,4,Primes d'assegurances
G,2,2,5,Tributs
G,2,2,6,Despeses diverses
G,2,2,7,Treballs realitzats per altres empreses i professionals
G,2,3,,Indemnitzacions per raó del servei
G,2,3,0,Dietes
G,2,3,1,Locomoció
G,2,3,3,Altres indemnitzacions
G,2,4,,Despeses de publicitat
G,2,4,0,Despeses d'edificis i distribució
G,2,5,,Treballs realitzades per administracions públiques i altres entitats públiques
G,2,5,0,Treballs realitzades per administracions públiques i altres entitats públiques
G,2,6,,Treballs realitzats per institucions sense fins de lucre
G,2,7,,Despeses imprevistes
G,3,,,Despeses financeres
G,3,0,,De deute públic en euros
G,3,0,0,Interessos
G,3,0,1,"Despeses d'emissió, modificació i cancel·lació"
G,3,0,9,Altres despeses financeres de deute públic en euros
G,3,1,,De préstecs i altres operacions financeres en euros
G,3,1,0,Interessos
G,3,1,1,"Despeses de formalització, modificació i cancel·lació"
G,3,1,9,Altres despeses financeres de préstecs i altres operacions financeres en euros
G,3,2,,De deute públic en moneda diferent de l'euro
G,3,2,0,Interessos
G,3,2,1,"Despeses d'emissió, modificació i cancel·lació"
G,3,2,2,Diferències de canvi
G,3,2,9,Altres despeses financeres de deute públic en moneda diferent de l'euro
G,3,3,,De préstecs i altres operacions financeres en moneda diferent de l'euro
G,3,3,0,Interessos
G,3,3,1,"Despeses de formalització, modificació i cancel·lació"
G,3,3,2,Diferències de canvi
G,3,3,9,Altres despeses financeres de préstecs i altres operacions financeres en moneda diferent de l'euro
G,3,4,,"De dipòsits, fiances i altres"
G,3,4,0,Interessos de dipòsits
G,3,4,1,Interessos de fiances
G,3,5,,Interessos de demora i altres despeses financeres
G,3,5,2,Interessos de demora
G,3,5,3,Operacions d'intercanvi financer
G,3,5,7,Execució d'avals
G,3,5,8,Interessos per operacions d'arrendament financer (leasing)
G,3,5,9,Altres despeses financeres
G,4,,,Transferències corrents
G,4,0,,A l'Administració General de l'entitat local
G,4,1,,A organismes autònoms de l'entitat local
G,4,2,,A l'Administració de l'Estat
G,4,2,0,A l'Administració General de l'Estat
G,4,2,1,A organismes autònoms i agències de l'Estat
G,4,2,2,A fundacions estatals
G,4,2,3,"A societats mercantils estatals, entitats públiques empresarials i altres organismes públics"
G,4,3,,A la seguretat social
G,4,4,,A ens públics i societats mercantils de l'entitat local
G,4,4,0,Subvencions per a foment de l'ocupació
G,4,4,1,Subvencions per a bonificació d'interessos i primes d'assegurances
G,4,4,2,Subvencions per reduir el preu a pagar pels consumidors
G,4,4,9,Altres subvencions a ens públics i societats mercantils de l'entitat local
G,4,5,,A comunitats autònomes
G,4,5,0,A l'Administració General de les comunitats autònomes
G,4,5,1,A Organismes autònoms i agencies de les comunitats autònomes
G,4,5,2,A fundacions de les comunitats autònomes
G,4,5,3,A societats mercantils entitats públiques empresarials i altres organismes públics dependents de les comunitats autònomes
G,4,6,,A Entitats locals
G,4,6,1,"A diputacions, consells o cabildos insulars"
G,4,6,2,A ajuntaments
G,4,6,3,A mancomunitats
G,4,6,4,A Àrees metropolitanes
G,4,6,5,A comarques
G,4,6,6,A altres entitats que agrupen municipis
G,4,6,7,A consorcis
G,4,6,8,A Entitats Locals menors
G,4,7,,A empreses privades
G,4,7,0,Subvencions per al foment de l'ocupació
G,4,7,1,Subvencions per a bonificació d'interessos i primes d'assegurances
G,4,7,2,Subvencions per reduir el preu a pagar pels consumidors
G,4,7,9,Altres subvencions a empreses privades
G,4,8,,A famílies e institucions sense fins de lucre
G,4,9,,A l'exterior
G,5,,,Fons de contingència
G,5,0,,Fons de contingència
G,5,0,0,Fons de contingència
G,6,,,Inversions reals
G,6,0,,Inversió nova en infraestructures i béns destinats a l'ús general
G,6,0,0,Inversions de terrenys
G,6,0,9,Altres inversions noves en infraestructures i béns destinats a l'ús general
G,6,1,,Inversions de reposició d'infraestructures i béns destinats a l'ús general
G,6,1,0,Inversions en terrenys
G,6,1,9,Altres inversions de reposició en infraestructures i béns destinats a l'ús general
G,6,2,,Inversió nova associada al funcionament operatiu dels serveis
G,6,2,1,Terrensy i béns naturals
G,6,2,2,Edificis i altres construccions
G,6,2,3,"Maquinària, instal·lacions tècniques i utillatge"
G,6,2,4,Elements de transport
G,6,2,5,Mobiliari
G,6,2,6,Èquips per a processos d'informació
G,6,2,7,Projectes complexos
G,6,2,9,Altres inversions noves
G,6,3,,Inversió de reposició associada al funcionament operatiu dels serveis
G,6,3,1,terrenys i béns naturals
G,6,3,2,Edificis i altres construccions
G,6,3,3,"maquinària, instal·lacions i utillatge"
G,6,3,4,Elements de transport
G,6,3,5,Mobiliari
G,6,3,6,Equips per a processos d'informació
G,6,3,7,Projectes complexos
G,6,3,9,Altres inversions de reposició
G,6,4,,Despeses en inversions de caràcter immaterial
G,6,4,0,Despeses en inversions de caràcter immaterial
G,6,4,1,Despeses en aplicacios informàtiques
G,6,4,8,Quotes netes d'interessos per operacions d'arrendament financer (leasing)
G,6,5,,Inversions gestionades per a altres ens públics
G,6,5,0,Despeses en inversions gestionades per a altres ens públics
G,6,8,,Despeses en inversions de béns patrimonials
G,6,8,1,terrenys i béns naturals
G,6,8,2,Edificis i altres construccions
G,6,8,9,Altres despeses en inversions de béns patrimonials
G,6,9,,Inversions en béns comunals
G,6,9,0,Terrenys i béns naturals
G,6,9,2,Inversions en infraestructures
G,7,,,Transferències de capital
G,7,0,,A l'Administració General de l'entitat local
G,7,1,,A organismes autònoms de l'entitat local
G,7,1,0,A organismes autònoms de l'entitat local
G,7,1,1,A organismes autònoms de l'entitat local
G,7,2,,A l'Administració de l'Estat
G,7,2,0,A l'Administració General de l'Estat
G,7,2,1,A organismes autònoms i agències 
G,7,2,2,A fundacions estatals
G,7,2,3,"A societats mercantils estatals, entitats públiques empresarials i altres organismes públics"
G,7,3,,A la seguretat social
G,7,4,,A ens públics i societats mercantils de l'entitat local
G,7,5,,A comunitats autònomes
G,7,5,0,A l'Administració General de les comunitats autònomes
G,7,5,1,A Organismes autònoms i agencies de les comunitats autònomes
G,7,5,2,A fundacions de les comunitats autònomes
G,7,5,3,"A societats mercantils, entitats públiques empresarials i altres organismes públics dependents de les comunitats autònomes"
G,7,6,,A Entitats Locals
G,7,6,1,"A diputacions, consells o cabildos "
G,7,6,2,A ajuntaments
G,7,6,3,A mancomunitats
G,7,6,4,A Àrees metropolitanes
G,7,6,5,A comarques
G,7,6,6,A entitats que agrupen municipis
G,7,6,7,A consorcis
G,7,6,8,A Entitats Locals menors
G,7,7,,A empreses privades
G,7,7,0,A empreses privades
G,7,8,,A famílies e institucions sense fins de lucre
G,7,8,1,A famílies e institucions sense fins de lucre
