#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modif. de crèdit,Crèdits totals consig.,ORN,Pagaments fets
4210,3130,16209,Altres despeses socials: garantització salari,,,,1670.28,1670.28
4310,3200,16209,Altres despeses socials: garantització salari,,,,7159.98,7159.98
4311,3210,16209,Altres despeses socials: garantització salari,,,,6937.04,6937.04
4312,3221,16209,Altres despeses socials: garantització salari,,,,1414.37,1414.37
4313,3222,16209,Altres despeses socials: garantització salari,,,,2403.48,2403.48
4410,2320,16209,Altres despeses socials: garantització salari,,,,197.7,197.7
5000,1610,16209,Altres despeses socials: garantització salari,,,,407.75,407.75
5110,1512,16209,Altres despeses socials: garantització salari,,,,335.18,335.18
5200,1513,16209,Altres despeses socials: garantització salari,,,,1523.1,1523.1
5300,1514,16209,Altres despeses socials: garantització salari,,,,1919.29,1919.29
5310,1511,16209,Altres despeses socials: garantització salari,,,,3370.21,3370.21
6000,2410,16209,Altres despeses socials: garantització salari,,,,1621.21,1621.21
7000,3400,16209,Altres despeses socials: garantització salari,,,,98.17,98.17
7001,9121,16209,Altres despeses socials: garantització salari,,,,706.84,706.84
7110,3370,16209,Altres despeses socials: garantització salari,,,,493.44,493.44
7110,3410,16209,Altres despeses socials: garantització salari,,,,187.65,187.65
7110,3420,16209,Altres despeses socials: garantització salari,,,,317.33,317.33
7120,3300,16209,Altres despeses socials: garantització salari,,,,1924.26,1924.26
7120,3320,16209,Altres despeses socials: garantització salari,,,,797.36,797.36
7120,3360,16209,Altres despeses socials: garantització salari,,,,556.98,556.98
,,,"Quotes, prestacions i despeses socials a càrrec de l'ocupador",6614225.63,4147.86,6618373.49,6244832.61,6244832.61
,,,1. DESPESES DE PERSONAL,29045086.2,-964188.62,28080897.58,25117846.21,25084629.52
2200,1551,20200,Arrendament d'edificis i altres construccions,29232.0,-24584.6,4647.4,3151.6,3151.6
2200,9203,20200,Arrendament edificis i altres construccions,416964.44,,416964.44,441098.33,363781.45
4110,2310,20200,Arrendament d'edificis i altres construccions,,,,,
4210,3130,20200,Arrendament d'edificis i altres construccions,,,,,
7110,3420,20200,Arrendament d'edificis i altres construccions,60000.0,-20000.0,40000.0,30395.76,30395.76
2200,9203,2020010,Arrendament d'edificis i altres construccions,,,,15000.33,15000.33
1100,9121,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,3599.0,2861.5
1400,3301,20300,"Arrendament de maquinària, instal·lacions i utillatge",,,,508.58,508.58
2140,9207,20300,"Arrendament de maquinària, instal.lacions i utillatge",95000.0,,95000.0,90502.54,77510.42
3130,4311,20300,"Arrendament de maquinària, instal.lacions i utillatge",7000.0,,7000.0,6999.76,3499.88
3200,9208,20300,"Arrendament de maquinària, instal.lació i utillatge",,,,466.23,466.23
4120,2321,20300,ARRENDAMENT MAQUIN. INSTALAC. Y UTILL.,,,,8244.96,8244.96
4310,3200,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,6928.75,6928.75
4310,3231,20300,ARRENDAMIENT MAQUIN. INSTAlLAC. i UTILL.,,,,184.22,184.22
4313,3222,20300,ARRENDAMENT MAQUIN. INSTAl.LAC. i  UTILL.,,,,,
6300,4310,20300,"Arrendament de maquinària, instal.lacions i utillatge",,,,12671.49,8695.77
7001,9241,20300,"Arrendament de maquinària, instal.lacions i utillatge",,,,159277.64,108102.59
7110,3370,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,4676.82,2493.82
7110,3410,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,1580.12,122.02
7110,3420,20300,"Arrendament de maquinària, instal.lacions i utillatge",143663.52,,143663.52,142535.12,129770.61
7120,3320,20300,ARRENDAMENT MAQUIN. INSTAL.LAC. I  UTILL.,,,,1304.49,1304.49
7120,3350,20300,"Arrendament de material, instal. i utillatge",,,,2794.95,678.03
7120,3380,20300,"Arrendament maquinaria, instal.lacions i utillatge",,,,1170.03,1170.03
7120,3382,20300,"Arrendament maquinaria, instal.lacions, i utillatge",,,,1418.24,1418.24
7120,9242,20300,ARRENDAMENT MAQUIN. INSTALAC. Y UTILL.,,,,5940.22,5940.22
3130,4311,2030010,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,3537.42,3537.42
4313,3222,2030010,"Arrendament maquinària, instal·lacions i utillatge",,,,184.08,184.08
7001,9241,2030010,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,24629.36,24629.36
7110,3370,2030010,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,,
7110,3420,2030010,Arrendament de maquinaria instal·lacions i utillatge,,,,28377.46,28377.46
2120,9205,20400,Arrendament de material de transport,5500.0,,5500.0,4646.71,4009.13
2130,9250,20400,Arrendament de material de transport,5520.0,,5520.0,5038.2,5038.2
2300,9320,20400,Arrendament de material de transport,3901.32,-443.59,3457.73,2355.25,2355.25
3110,1320,20400,Arrendament de material de transport,153972.54,,153972.54,117306.59,89686.53
3200,9208,20400,Arrendament material de transport,,,,389.4,389.4
3210,1710,20400,Arrendament de material de transport,15986.64,,15986.64,16567.59,12966.94
3220,1552,20400,Arrendament de material de transport,7469.68,,7469.68,3778.89,3778.89
5000,1500,20400,Arrendament de material de transport,5000.0,,5000.0,4624.49,2845.84
3000,9210,20500,Arrendament de mobiliari i béns,2934.52,,2934.52,2934.48,2445.4
3110,1320,20500,Arrendament de mobiliari i béns,,,,,
4120,2321,20500,Arrendament mobiliari i bens,,,,3542.03,3542.03
4310,3230,20500,Arrendament de mobiliari i béns,,,,,
4410,2320,20500,Arrendament de mobiliari i altres,,,,1217.44,1217.44
7001,9241,20500,Arrendament de mobiliari i altres,,,,140956.49,64027.39
7110,3370,20500,"arrendament, mobiliari i béns",,,,759.47,405.47
7120,3380,20500,Arrendament mobiliari i utillatge,,,,7289.33,7031.62
7120,3382,20500,altres despeses diverses,,,,19942.0,17700.0
7120,9242,20500,Arrendament de mobiliari i béns,,,,9496.88,9496.88
7001,9241,2050010,Arrendaments de mobiliari i estris,,,,16333.07,16333.07
7120,3320,2050010,Renting sistema control i gestió de claus,,,,460.2,460.2
2120,9205,20600,Arrendament d'equips per a processos d'informació,63000.0,,63000.0,55436.41,44486.01
4312,3221,20600,Arrendament d'equips per a processos d'informació,23100.0,,23100.0,21643.56,18036.3
4312,3221,2060010,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,,,,552.83,552.83
7120,3350,20800,Arrendament altre inmov.,,,,194.7,194.7
7120,3380,20800,Arrendament altre inmovilitzat material,,,,1888.0,1888.0
,,,Arrendaments i cànons,1038244.66,-45028.19,993216.47,1434531.51,1137845.34
3120,1551,21000,"Reparacions, manteniment i conservació d'infraestructures i",101576.32,,101576.32,83301.07,63764.63
3130,1720,21000,"Reparacions, manteniment i conservació d'infraestructures i",143000.0,,143000.0,28826.54,13095.81
3130,1721,21000,"Reparacions, manteniment i conservació d'infraestructures i",1080.0,,1080.0,10950.4,5203.8
3200,9208,21000,"Reparacions, manteniment i conservació d'infraestructures i",32000.0,,32000.0,21975.83,21970.52
3210,1710,21000,"Reparacions, manteniment i conservació d'infraestructures i",823965.53,9656.74,833622.27,915089.74,669858.4
3220,1650,21000,"Reparacions, manteniiment i conservació",561682.26,21301.56,582983.82,657381.33,476381.51
7120,3382,21000,"Reparacions, manteniment, conservació d'infraestructures",,,,3462.3,3374.8
3210,1710,2100010,INFRAESTRUCTURA Y BIENES NATURALES,,,,40565.98,40565.98
3220,1650,2100010,"Reparacions, manteniment i conservació",,,,29500.0,29500.0
1100,9121,21200,Reparacions i manteniments d'edificis,,,,,
1300,9122,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,,
1500,4320,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,,
2000,9209,21200,"Reparacions, manteniment i conservació d'edificis i altres c",500.0,,500.0,8.0,8.0
2300,9320,21200,"Reparacions, manteniment i conservació d'edificis i altres c",1000.0,-1000.0,,,
3000,9210,21200,Reparacions i manteniments edificis,,,,36.0,
3110,1320,21200,Reparació i manteniment d'edificis,,,,,
3120,1551,21200,"Reparacions, manteniment i conservació d'edificis i altres c",1000.0,,1000.0,643.88,643.88
3130,1640,21200,"Reparacions, manteniment i conservació d'edificis i altres c",35000.0,5396.95,40396.95,566.4,566.4
3200,3213,21200,"Reparacions, manteniment i conservació d'edificis i altres c",11000.0,,11000.0,11361.67,11361.67
3200,3320,21200,"Reparacions, manteniment i conservacció d'edificis i altres",,28277.44,28277.44,27739.73,
3200,4311,21200,"Reparacions, manteniment i conservació d'edificis i altres c",13600.0,-5600.07,7999.93,7855.38,7855.38
3200,9208,21200,"Reparacions, manteniment i conservació d'edificis i altres c",48800.0,,48800.0,49055.92,49055.92
3200,9250,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,12489.6,12489.6
4110,2310,21200,"Reparacions, manteniment i conservació d'edificis i altres c",,,,13505.1,13505.1
4310,3200,21200,"Reparacions, manteniment i conservació d'edificis i altres c",5000.0,,5000.0,,
4311,3210,21200,"Reparacions, manteniment i conservació d'edificis i altres",,,,6010.83,
4311,3211,21200,"Reparacions, manteniment i conservació d'edificis i altres c",,,,,
4311,3213,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,13000.0,13000.0,26340.0,
4312,3221,21200,"Reparacions, manteniment i conservació d'edificis i altres c",,,,875.14,875.14
4410,2320,21200,"Reparacions, manteniment i conservació d'edificis i altres c",8200.0,,8200.0,,
5220,9250,21200,"Reparacions, manteniment i conservació d'edificis i altres c",16800.0,-4310.4,12489.6,,
6100,2410,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,,
6300,4310,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,,
7001,9241,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,,
7110,3420,21200,"Reparacions, manteniment i conservació d'edificis i altres c",4000.0,1506.0,5506.0,7928.9,3057.83
7120,3300,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,,
7120,3350,21200,"Reparacions, manteniment i conservació d'edificis i altres c",4000.0,,4000.0,7621.24,2347.82
3200,3213,2120010,"Reparacions, manteniment i conservació d'edificis i altres c",,,,372.2,372.2
3200,3320,2120010,"Reparacions, manteniment i conservacció d'edificis i altres",,,,1625.13,1625.13
3200,9208,2120010,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,5742.3,5742.3
2000,9209,21300,"Reparacions, manteniment i conservació de maquinària, instal",40000.0,,40000.0,48669.41,38846.33
2120,9205,21300,"Reparacions, manteniment i conservació de maquinària, instal",30590.1,,30590.1,13549.63,11340.08
2140,9207,21300,"Reparacions, manteniment i conservació de maquinària, instal",2000.0,,2000.0,1216.81,1216.81
3110,1320,21300,"Reparacions, manteniment i conservació de maquinària, instal",2000.0,,2000.0,3766.13,2628.61
3110,1340,21300,"Reparacions, manteniment i conservació de maquinària, instal",5000.0,,5000.0,3151.31,2843.94
3130,4311,21300,"Reparacions, manteniment i conservació de maquinària, instal",14600.0,885.0,15485.0,9962.19,9762.19
3200,9208,21300,"Reparacions, manteniment i conservació de maquinària, instal",181771.78,222922.95,404694.73,328671.41,136258.33
3210,1710,21300,"Reparacions, manteniment i conservació de maquinària, instal",100000.0,,100000.0,18670.93,12524.55
4110,2311,21300,"Reparacions, manteniment i conservació de maquinària, instal",,,,,
4312,3221,21300,"Reparacions, manteniment i conservació de maquinària, instal",13700.0,,13700.0,9405.71,7430.96
4313,3222,21300,"Reparacions, manteniment i conservació de maquinària, instal",3700.0,,3700.0,6943.4,6825.4
4410,2320,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,1459.34,1459.34
5300,1514,21300,"Reparacions, manteniment i conservació de maquinària, instal",600.0,,600.0,713.89,
6300,4310,21300,"Reparacions, manteniment i conservació de maquinària, instal",,,,18276.56,1568.83
7001,9241,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,,
7120,3320,21300,"Reparacions, mateniment i conservació d'instal.lacions tècni",,,,1830.14,1830.14
1300,9122,2130010,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,,
2140,9207,2130010,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,,
3200,9208,2130010,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,52731.49,52731.49
2120,9205,21400,"Reparacions, manteniment i conservació d'elements de transpo",,,,,
2130,9250,21400,"Reparacions, manteniment i conservació d'elements de transpo",500.0,,500.0,,
3000,9210,21400,"Reparacions, manteniment i conservació d'elements de transpo",30000.0,,30000.0,40480.6,33301.21
5000,1500,21400,"Reparacions, manteniment i conservació d'elements de transpo",6000.0,,6000.0,4484.02,4484.02
5200,9210,21400,"Reparacions, manteniment i conservació d'elements de transpo",,,,,
4110,2330,2140010,"Reparació, manteniment i conservació d'elements de transport",,,,311.84,311.84
2140,9207,21500,"Reparació, manteniment i conservació de mobiliari",300.0,,300.0,147.5,147.5
7120,3360,21500,"Reparacions, manteniment i conservació de mobiliari",6000.0,,6000.0,,
1300,9122,21600,Manteniment equips per a processos d'informació,25000.0,,25000.0,21329.4,18142.22
1500,4320,21600,Manteniment d'equips per a processos d'informació,1500.0,-1450.98,49.02,,
2120,9205,21600,"Reparacions, manteniment i conservació de sistemes  per a pr",201474.2,,201474.2,175667.09,169587.71
2200,9203,21600,"Reparació, manteniment i conservació Equips per a processos",373.1,,373.1,371.94,371.94
3000,9210,21600,"Reparacions, manteniment i conservació d'equips per a proces",,,,,
3110,1320,21600,"Reparacions, manteniment i conservació d'equips per a proces",4739.2,,4739.2,3774.72,2279.66
4312,3221,21600,"Reparacions, manteniment i conservació d'equips per a proces",6000.0,,6000.0,7039.23,7039.23
5300,1514,21600,"Reparacions, manteniment i conservació d'equips per a proces",5400.0,-5200.0,200.0,,
6210,4330,21600,"Reparacions, manteniment i conservació d'equips per a proces",,,,,
4210,3120,2160010,"Reparació, manteniment, conservació d'equips per a processos",,,,,
4210,3130,2160010,"Rep., manteniment, conserv. d'equips per a processos",,,,651.95,651.95
3000,9210,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",500.0,,500.0,124.41,
3110,1320,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",6600.0,,6600.0,3005.2,3005.2
3200,9208,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",35200.0,,35200.0,16707.68,16707.68
3220,1552,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",960.0,,960.0,,
5000,1500,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",3000.0,,3000.0,,
5110,1512,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",2000.0,,2000.0,,
6300,4310,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",,,,,
7120,3360,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",,,,5758.4,5758.4
,,,"Reparacions, manteniment i conservació",2541712.49,285385.19,2827097.68,2769702.94,1982277.38
1100,9121,22000,Material d'oficina no inventariable,5150.0,-2271.92,2878.08,104.31,104.31
1300,9122,22000,Ordinari no inventariable.,,,,,
1400,3301,22000,Ordinari no inventariable.,,,,,
2000,9209,22000,Material d'oficina ordinari no inventariable,1000.0,,1000.0,,
2140,9207,22000,Material d'oficina ordinari no inventariable,48500.0,,48500.0,43813.16,38868.47
2300,9320,22000,Material d'oficina no inventariable,1600.0,,1600.0,223.86,223.86
2400,9201,22000,Material d'oficina no inventariable,,,,1869.89,1869.89
2500,9310,22000,Material d'oficina no inventariable,500.0,-280.91,219.09,219.09,219.09
3110,1320,22000,Material d'oficina ordinari no inventariable,1494.0,,1494.0,1196.49,708.0
4110,2311,22000,Material d'oficina  no inventariable.,,,,224.4,224.4
4310,3200,22000,Material d'oficina ordinari no inventariable,,,,,
4310,3232,22000,Material oficina no inventariable,,,,92.04,92.04
4311,3213,22000,Material d'oficina ordinari no inventariable,12500.0,,12500.0,3653.29,1100.63
4312,3221,22000,Material d'oficina ordinari no inventariable,,,,231.5,231.5
4410,2320,22000,Material d'oficina ordinari no inventariable,4300.0,,4300.0,96.48,96.48
6100,2410,22000,Ordinari no inventariable.,,,,,
6300,4310,22000,Ordinari no inventariable.,,,,,
7001,9241,22000,Ordinari no inventariable.,,,,,
7120,3300,22000,Ordinari no inventariable.,,,,,
7120,3320,22000,Ordinari no inventariable.,,,,3520.04,3520.04
9100,9125,22000,Material ordinari no inventariable.,,,,325.68,325.68
2140,9207,2200010,Ordinari no inventariable.,,,,,
4310,3230,2200010,Ordinari no inventariable.,,,,74.84,74.84
4311,3213,2200010,Material d'oficina ordinari no inventariable,,,,12.94,12.94
4312,3221,2200010,"Material, suministres i altres no inventariable.",,,,103.2,103.2
1100,9121,22001,"Premsa, revistes, llibres i altres publicacions",21729.88,,21729.88,1925.04,1925.04
1300,9122,22001,"Premsa, revistes, llibres i altres publicacions.",,,,18.0,18.0
1400,3301,22001,"Premsa, revistes, llibres i altres publicacions.",,,,200.0,133.0
1500,4320,22001,"Premsa, revistes, llibre i altres publicacions",1300.0,,1300.0,1530.23,1193.81
2110,9204,22001,"Premsa, revistes, llibres i altres publicacions",4000.0,,4000.0,708.76,588.0
2200,9203,22001,"Premsa, revistes, llibres i altres publicacions.",,,,2610.35,2610.35
2300,9320,22001,"Premsa, revistes, llibres i altres publicacions",1200.0,,1200.0,4047.59,3680.76
2400,9201,22001,"Premsa, revistes, llibres i altres publicacions",13570.87,,13570.87,8971.57,8052.35
2500,9310,22001,"Premsa, revistes, llibres i altres publicacions",1000.0,-469.27,530.73,288.09,250.09
3200,9208,22001,"Premsa, revistes, llibres i altres publicacions.",,,,440.0,440.0
3220,1552,22001,"Premsa, revistes, llibres i altres publicacions.",,,,95.0,95.0
4120,2321,22001,"Premsa, revistes i altres publicacions",3000.0,,3000.0,752.25,415.37
4210,3130,22001,"Premsa, revistes i altres publicacions",12000.0,-2416.84,9583.16,3900.0,3900.0
4310,3230,22001,"Premsa, revistes, llibres i altres publicacions",8000.0,,8000.0,9725.0,7891.69
4312,3221,22001,"Premsa, revistes i altres publicacions",6500.0,,6500.0,2994.11,2994.11
5000,1500,22001,"Premsa, revistes, llibres i altres publicacions",6000.0,-3279.0,2721.0,1602.59,1602.59
5110,1512,22001,"Premsa, revistes i altres publicacions",2000.0,,2000.0,,
7120,3320,22001,"Premsa, revistes, llibres i altres publicacions.",,,,10710.61,10344.73
9100,9125,22001,"Premsa, revistes i altres publicacions",500.0,,500.0,,
1100,9121,2200110,"Premsa, revistes, llibres i altres publicacions.",,,,5756.4,5756.4
1500,4320,2200110,"Premsa, revistes, llibres i altres publicacions.",,,,,
2300,9320,2200110,"Premsa, revistes, llibres i altres publicacions.",,,,211.92,211.92
2400,9201,2200110,"Premsa, revistes, llibres i altres publicacions.",,,,,
1300,9122,22002,Material informàtic no inventariable,5000.0,,5000.0,4600.7,4600.7
1500,4320,22002,Material informàtic no inventariable,1000.0,-1000.0,,,
2120,9205,22002,Material informàtic no inventariable,6000.0,,6000.0,1473.23,917.33
4312,3221,22002,Material informàtic no inventariable,,,,,
5000,1500,22002,Material informàtic no inventariable,3000.0,-3000.0,,,
1100,9121,22003,Material d'oficina,,,,389.4,389.4
2140,9207,22003,Material inventariable,,,,,
2130,9250,22006,Altre material divers,424.0,,424.0,68.69,58.6
2140,9207,22006,Altre material divers,400.0,,400.0,,
2400,9201,22006,Altre material divers,120.0,,120.0,111.86,111.86
3000,9210,22006,Altres despeses diverses,500.0,,500.0,1876.19,1306.07
3110,1320,22006,Altre material divers,3200.0,,3200.0,2914.62,2914.62
3110,1340,22006,Altre material divers,10000.0,,10000.0,1088.91,1088.91
3120,1551,22006,Altre material divers,,,,1840.81,1653.05
3130,1640,22006,Altre material divers,17000.0,,17000.0,762.85,762.85
3200,9208,22006,Altre material divers,1000.0,,1000.0,2428.76,150.0
3220,1552,22006,Altre material divers,49600.0,,49600.0,80059.61,72072.0
4310,3230,22006,Altre material divers,4500.0,,4500.0,2432.52,1809.48
4312,3221,22006,Altre material divers,7400.0,,7400.0,10141.62,9035.11
4313,3222,22006,Altre material divers,8000.0,,8000.0,3589.58,3444.84
4510,3120,22006,Altre material divers,,,,,
5000,1500,22006,Altre material divers,6000.0,-5430.75,569.25,569.25,569.25
5110,1512,22006,Altre material divers,1000.0,,1000.0,,
5310,1511,22006,Altre material divers,1275.0,-1275.0,,,
6300,4310,22006,Altre material divers,3000.0,,3000.0,,
7001,9241,22006,Altre material divers,,,,64.99,64.99
7110,3400,22006,Altre material divers,2000.0,,2000.0,772.33,281.45
4312,3221,2200610,Altre material divers,,,,1277.15,1277.15
4313,3222,2200610,Altre material divers,,,,995.0,995.0
5000,1500,2200610,Altre material divers,,,,271.62,271.62
7001,9241,2200610,Altre material divers,,,,15803.89,15803.89
3200,9208,22100,Energia elèctrica,583467.6,659465.37,1242932.97,1001353.92,578203.03
3220,1650,22100,Energia elèctrica,1057386.83,460000.0,1517386.83,965682.96,962923.01
3200,9208,2210010,Energia elèctrica.,,,,137823.5,
3220,1650,2210010,Energia elèctrica.,,,,92239.24,92239.24
3200,9208,22101,Aigua,175000.0,,175000.0,232654.26,114755.04
3200,9208,2210110,Aigua.,,,,60249.5,60249.5
3200,9208,22102,Gas,250000.0,95398.62,345398.62,310073.87,241106.64
3200,9208,2210210,Gas.,,,,179843.02,179843.02
2120,9205,22103,Combustibles i carburants,500.0,,500.0,323.81,195.04
2130,9250,22103,Combustibles i carburants,2700.0,,2700.0,2106.75,1559.85
2300,9320,22103,Combustible i carburants,1000.0,-718.47,281.53,161.53,161.53
3000,9210,22103,Combustible i carburants,73000.0,,73000.0,77233.06,59292.24
3200,9208,22103,Combustibles i carburants,81379.31,129204.49,210583.8,66267.68,57907.1
4110,2330,22103,Combustibles i carburants.,,,,519.61,367.7
4310,3200,22103,Combustibles i carburants.,,,,114.52,114.52
5000,1500,22103,Combustibles i carburants,3000.0,,3000.0,2341.89,1470.17
5200,9210,22103,Combustible i carburants,,,,,
6210,4330,22103,Combustibles i carburants.,,,,60.0,60.0
7110,3400,22103,Combustibles i carburants.,,,,200.4,132.39
3110,1320,22104,Vestuari,55510.0,,55510.0,21769.59,13985.82
3200,9208,22104,Vestuari.,,,,354.49,354.49
4120,2321,22104,Vestuari,,,,,
3110,1320,2210410,Vestuari.,,,,1840.34,
3110,1320,22105,Productes alimentaris,,,,,
4210,3130,22105,Productes alimentaris,5000.0,,5000.0,,
4311,3213,22105,Productes alimentaris,89550.0,-19939.14,69610.86,49626.44,36730.26
4210,3130,22106,Productes farmacèutics i material sanitari,2000.0,,2000.0,,
4210,3131,22106,Productes farmacèutics i material sanitari,2000.0,,2000.0,,
4510,3120,22106,Productes farmacèutics i material sanitari,,,,,
4210,3120,2210610,Productes farmacèutics i material sanitari.,,,,,
4210,3130,2210610,Productes farmacèutics i material sanitari.,,,,279.84,279.84
3120,1551,22109,Subministrament divers,7000.0,,7000.0,5674.38,5674.38
3200,9208,22109,Altre material divers,74520.0,,74520.0,51796.73,51440.46
7110,3420,22109,Altres subministrament,2500.0,,2500.0,7268.49,2629.12
3200,9208,22110,Productes de neteja i lavabo.,,,,42.13,42.13
4311,3213,22110,Productes de neteja i acondicionament,3600.0,,3600.0,3594.24,443.96
7110,3420,22110,Productes de neteja i acondicionament,3000.0,,3000.0,3897.27,3897.27
4311,3213,2211010,Productes de neteja i lavabo.,,,,3230.52,3230.52
3200,9208,22111,"Subministraments de recanvis de maquinària, utillatge i elem",17248.0,,17248.0,12194.86,7718.61
4312,3221,22112,"Sumin. de material electrònic, elèctric i de telecomunic.",,,,182.19,182.19
7120,3350,22112,"Sumin. de material electrònic, elèctric i de telecomunic.",,,,354.0,354.0
3110,1320,22113,Manutenció d'animals,5600.0,,5600.0,,
5310,1511,22114,Altre subministrament divers,2550.0,-1542.9,1007.1,7.1,7.1
2000,9209,22200,Servei de telecomunicacions,249152.0,,249152.0,213381.62,163305.01
2400,9201,22200,Serveis de Telecomunicacions.,,,,,
3110,1320,22200,Serveis de telecomunicacions,900.0,,900.0,,
7120,3340,2220010,Serveis de Telecomunicacions.,,,,,
7120,3350,2220010,Serveis de Telecomunicacions.,,,,,
1300,9122,22201,Comunicacions postals,600.0,,600.0,689.79,
1500,4320,22201,Comunicacions postals,800.0,-800.0,,,
2130,9250,22201,Comunicacions postals,61128.37,,61128.37,47473.93,39894.52
2300,0110,22201,Despeses Postals.,,,,,
2300,9320,22201,Postals.,,,,18.58,18.23
4210,3130,22201,Comunicacions postals,3000.0,,3000.0,,
7120,3350,22201,Comunicions  Postals.,,,,82.31,82.31
7120,3380,22201,Comunicacions Postals,,,,79.65,79.65
7110,3381,2220110,Postals.,,,,70.8,70.8
1500,4320,22203,Comunicacions informàtiques,800.0,-106.16,693.84,693.84,693.84
2120,9205,22203,Comunicacions informàtiques,12790.0,,12790.0,6557.35,5900.57
2130,9250,22203,Comunicacions informàtiques,,,,,
3110,1320,22300,Transport,,,,,
4110,2310,22300,Transports,86928.0,,86928.0,65290.85,45691.04
4110,2311,22300,Transports,,,,143.16,143.16
4110,2330,22300,Transports,105000.0,-13194.48,91805.52,100455.0,72602.72
4310,3230,22300,Transports,18000.0,,18000.0,26071.16,24506.36
7120,3360,22300,Transports,,,,1038.4,1038.4
4210,3120,2230010,Transports,,,,,
4210,3130,2230010,Transports,,,,310.66,310.66
2200,9203,22400,Primes d'assegurances,250000.0,-57274.32,192725.68,167104.39,167104.39
2200,9203,2240010,Primes d'assegurances,,,,420.25,420.25
1100,9121,22601,Atencions protocol.làries i representatives,32618.0,,32618.0,25820.28,21710.05
1300,9122,22601,Atencions protocol·làries i representatives.,,,,,
1400,3301,22601,Atencions protocol·làries i representatives.,,,,,
1500,4320,22601,Atencions protocol.làries i representatives,5100.0,-4994.9,105.1,,
2000,9209,22601,Atencions protocol.làries i representatives,1000.0,,1000.0,157.56,157.56
2400,9201,22601,Atencions protocol.làries i representatives,1900.0,,1900.0,700.26,700.26
3000,9210,22601,Atencions protocol.làries i representatives,500.0,,500.0,12.15,
3110,1320,22601,Atencions protocol.làries i representatives,,,,,
4310,3200,22601,Atencions protocolàries i representatives,5000.0,,5000.0,,
6100,2410,22601,Atencions protocol·làries i representatives.,,,,,
6300,4310,22601,Atencions protocol.làries i representatives,3500.0,,3500.0,714.5,142.2
7120,3300,22601,Atencions protocol·làries i representatives.,,,,,
9100,9125,22601,Atencions protocol·làries i representatives.,,,,,
1100,1500,22602,Promoció i difusió,1000.0,-1000.0,,,
1100,1551,22602,Promoció i difusió,,,,,
1100,2320,22602,Promoció i difusió,1196.0,-75.78,1120.22,1120.22,
1100,3340,22602,Promoció i difusió,,,,,
1100,4321,22602,Promoció i difusió,2000.0,,2000.0,1373.52,
1100,9121,22602,Promoció i difusió,51427.24,-2151.49,49275.75,57108.36,54002.52
1120,9240,22602,Promoció i difusió,8700.0,-8664.0,36.0,36.0,36.0
1300,9122,22602,Promoció i difusió,3000.0,,3000.0,3276.21,2140.13
1400,3301,22602,Promoció i difusió,23500.0,-10132.14,13367.86,10881.52,9581.52
1500,4320,22602,Promoció i difusió,29304.0,-99.76,29204.24,29334.04,11780.0
2300,9320,22602,Publicitat i propaganda.,,,,142.26,142.26
3000,9210,22602,Promoció i difusió,,1283.74,1283.74,204.56,204.56
3110,1320,22602,Promoció i difusió,,,,,
3120,1551,22602,Publicitat i propaganda.,,12090.99,12090.99,204.56,204.56
3130,3132,22602,Promoció i difusió,,,,,
4120,2321,22602,Promoció i difusió,8000.0,,8000.0,4635.1,3901.05
4210,3130,22602,Promoció i difusió,5000.0,,5000.0,1945.97,1945.97
